,ages_ranges,audience,behavior,citizenship,genders,relationship_statuses,scholarities,timestamp,topic,location
2174,45+,0,ALL,Bangladesh,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2175,18-24,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2176,25-44,30,ALL,Bangladesh,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2177,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2178,18-24,0,ALL,Nepal,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2179,25-44,0,ALL,Nepal,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2180,45+,0,ALL,Nepal,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2181,18-24,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2182,25-44,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2183,45+,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2184,18-24,0,ALL,Nepal,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2185,25-44,0,ALL,Nepal,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2186,45+,0,ALL,Nepal,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2187,18-24,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2188,25-44,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2189,45+,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2190,18-24,0,ALL,Nepal,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2191,25-44,0,ALL,Nepal,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2192,45+,0,ALL,Nepal,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2193,18-24,0,ALL,Nepal,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2194,25-44,0,ALL,Nepal,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2195,45+,0,ALL,Nepal,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2196,18-24,520,ALL,Philippines,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2197,25-44,1100,ALL,Philippines,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2198,45+,180,ALL,Philippines,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2199,18-24,130,ALL,Philippines,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2200,25-44,130,ALL,Philippines,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2201,45+,0,ALL,Philippines,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2202,18-24,850,ALL,Philippines,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2203,25-44,1400,ALL,Philippines,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2204,45+,470,ALL,Philippines,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2205,18-24,110,ALL,Philippines,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2206,25-44,100,ALL,Philippines,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2207,45+,0,ALL,Philippines,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2208,18-24,210,ALL,Philippines,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2209,25-44,270,ALL,Philippines,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2210,45+,60,ALL,Philippines,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2211,18-24,60,ALL,Philippines,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2212,25-44,70,ALL,Philippines,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2213,45+,0,ALL,Philippines,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2214,18-24,76000,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2215,25-44,61000,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2216,45+,7400,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2217,18-24,21000,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2218,25-44,14000,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2219,45+,2700,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2220,18-24,31000,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2221,25-44,34000,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2222,45+,6300,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2223,18-24,14000,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2224,25-44,9500,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2225,45+,2600,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2226,18-24,29000,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2227,25-44,13000,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2228,45+,2300,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2229,18-24,9100,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2230,25-44,3000,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2231,45+,970,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2232,18-24,470000,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2233,25-44,740000,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2234,45+,89000,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2235,18-24,300000,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2236,25-44,400000,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2237,45+,40000,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2238,18-24,580000,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2239,25-44,930000,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2240,45+,160000,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2241,18-24,410000,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2242,25-44,510000,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2243,45+,88000,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2244,18-24,230000,ALL,Not Expats,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2245,25-44,210000,ALL,Not Expats,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2246,45+,34000,ALL,Not Expats,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2247,18-24,160000,ALL,Not Expats,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2248,25-44,95000,ALL,Not Expats,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2249,45+,18000,ALL,Not Expats,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2250,18-24,32000,ALL,Others,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2251,25-44,49000,ALL,Others,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2252,45+,8000,ALL,Others,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2253,18-24,15000,ALL,Others,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2254,25-44,18000,ALL,Others,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2255,45+,2800,ALL,Others,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,DZ
2256,18-24,35000,ALL,Others,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2257,25-44,60000,ALL,Others,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2258,45+,13000,ALL,Others,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2259,18-24,17000,ALL,Others,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2260,25-44,26000,ALL,Others,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2261,45+,5500,ALL,Others,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,DZ
2262,18-24,13000,ALL,Others,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2263,25-44,13000,ALL,Others,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2264,45+,2800,ALL,Others,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2265,18-24,6400,ALL,Others,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2266,25-44,4900,ALL,Others,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2267,45+,1300,ALL,Others,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,DZ
2268,18-24,4700,ALL,India,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2269,25-44,31000,ALL,India,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2270,45+,4800,ALL,India,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2271,18-24,850,ALL,India,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2272,25-44,9700,ALL,India,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2273,45+,1200,ALL,India,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2274,18-24,4200,ALL,India,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2275,25-44,18000,ALL,India,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2276,45+,5200,ALL,India,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2277,18-24,520,ALL,India,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2278,25-44,3300,ALL,India,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2279,45+,860,ALL,India,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2280,18-24,1500,ALL,India,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2281,25-44,7300,ALL,India,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2282,45+,1600,ALL,India,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2283,18-24,470,ALL,India,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2284,25-44,1400,ALL,India,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2285,45+,270,ALL,India,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2286,18-24,4400,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2287,25-44,13000,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2288,45+,310,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2289,18-24,120,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2290,25-44,460,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2291,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2292,18-24,10000,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2293,25-44,29000,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2294,45+,1600,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2295,18-24,1000,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2296,25-44,1500,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2297,45+,70,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2298,18-24,1700,ALL,Bangladesh,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2299,25-44,4400,ALL,Bangladesh,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2300,45+,130,ALL,Bangladesh,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2301,18-24,100,ALL,Bangladesh,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2302,25-44,180,ALL,Bangladesh,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2303,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2304,18-24,440,ALL,Nepal,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2305,25-44,2300,ALL,Nepal,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2306,45+,190,ALL,Nepal,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2307,18-24,90,ALL,Nepal,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2308,25-44,340,ALL,Nepal,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2309,45+,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2310,18-24,640,ALL,Nepal,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2311,25-44,1900,ALL,Nepal,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2312,45+,270,ALL,Nepal,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2313,18-24,150,ALL,Nepal,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2314,25-44,380,ALL,Nepal,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2315,45+,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2316,18-24,190,ALL,Nepal,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2317,25-44,800,ALL,Nepal,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2318,45+,50,ALL,Nepal,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2319,18-24,0,ALL,Nepal,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2320,25-44,80,ALL,Nepal,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2321,45+,0,ALL,Nepal,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2322,18-24,530,ALL,Philippines,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2323,25-44,5700,ALL,Philippines,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2324,45+,1300,ALL,Philippines,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2325,18-24,890,ALL,Philippines,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2326,25-44,14000,ALL,Philippines,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2327,45+,3400,ALL,Philippines,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2328,18-24,400,ALL,Philippines,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2329,25-44,2000,ALL,Philippines,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2330,45+,700,ALL,Philippines,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2331,18-24,650,ALL,Philippines,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2332,25-44,5600,ALL,Philippines,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2333,45+,2300,ALL,Philippines,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2334,18-24,170,ALL,Philippines,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2335,25-44,1400,ALL,Philippines,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2336,45+,440,ALL,Philippines,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2337,18-24,450,ALL,Philippines,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2338,25-44,4800,ALL,Philippines,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2339,45+,1400,ALL,Philippines,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2340,18-24,450,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2341,25-44,2100,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2342,45+,750,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2343,18-24,230,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2344,25-44,1600,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2345,45+,570,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2346,18-24,320,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2347,25-44,980,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2348,45+,340,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2349,18-24,140,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2350,25-44,570,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2351,45+,250,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2352,18-24,570,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2353,25-44,810,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2354,45+,270,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2355,18-24,190,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2356,25-44,530,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2357,45+,180,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2358,18-24,6600,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2359,25-44,17000,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2360,45+,2100,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2361,18-24,2700,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2362,25-44,9700,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2363,45+,1200,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2364,18-24,6100,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2365,25-44,12000,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2366,45+,2600,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2367,18-24,3200,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2368,25-44,7900,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2369,45+,1500,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2370,18-24,3300,ALL,Not Expats,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2371,25-44,4300,ALL,Not Expats,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2372,45+,660,ALL,Not Expats,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2373,18-24,2100,ALL,Not Expats,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2374,25-44,2500,ALL,Not Expats,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2375,45+,310,ALL,Not Expats,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2376,18-24,4300,ALL,Others,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2377,25-44,20000,ALL,Others,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2378,45+,2800,ALL,Others,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2379,18-24,1900,ALL,Others,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2380,25-44,9500,ALL,Others,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2381,45+,1300,ALL,Others,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,BH
2382,18-24,5700,ALL,Others,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2383,25-44,15000,ALL,Others,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2384,45+,3400,ALL,Others,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2385,18-24,3000,ALL,Others,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2386,25-44,9400,ALL,Others,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2387,45+,2000,ALL,Others,2.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,BH
2388,18-24,2200,ALL,Others,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2389,25-44,5000,ALL,Others,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2390,45+,990,ALL,Others,1.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2391,18-24,1400,ALL,Others,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2392,25-44,2800,ALL,Others,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2393,45+,430,ALL,Others,2.0,NOTSELECTED,High School,1489924519,fitness and wellness,BH
2394,18-24,950,ALL,India,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,EG
2395,25-44,1800,ALL,India,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,EG
2396,45+,300,ALL,India,1.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,EG
2397,18-24,440,ALL,India,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,EG
2398,25-44,670,ALL,India,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,EG
2399,45+,80,ALL,India,2.0,NOTSELECTED,Graduated,1489924519,fitness and wellness,EG
2400,18-24,390,ALL,India,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,EG
2401,25-44,740,ALL,India,1.0,NOTSELECTED,No Degree,1489924519,fitness and wellness,EG
