,ages_ranges,audience,behavior,citizenship,genders,relationship_statuses,scholarities,timestamp,topic,location
4323,18-24,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4324,25-44,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4325,45+,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4326,18-24,0,ALL,Nepal,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4327,25-44,0,ALL,Nepal,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4328,45+,0,ALL,Nepal,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4329,18-24,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4330,25-44,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4331,45+,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4332,18-24,0,ALL,Nepal,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4333,25-44,0,ALL,Nepal,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4334,45+,0,ALL,Nepal,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4335,18-24,0,ALL,Nepal,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4336,25-44,0,ALL,Nepal,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4337,45+,0,ALL,Nepal,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4338,18-24,70,ALL,Philippines,1.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4339,25-44,260,ALL,Philippines,1.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4340,45+,0,ALL,Philippines,1.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4341,18-24,0,ALL,Philippines,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4342,25-44,0,ALL,Philippines,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4343,45+,0,ALL,Philippines,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4344,18-24,110,ALL,Philippines,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4345,25-44,220,ALL,Philippines,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4346,45+,100,ALL,Philippines,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4347,18-24,0,ALL,Philippines,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4348,25-44,0,ALL,Philippines,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4349,45+,0,ALL,Philippines,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4350,18-24,30,ALL,Philippines,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4351,25-44,80,ALL,Philippines,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4352,45+,0,ALL,Philippines,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4353,18-24,0,ALL,Philippines,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4354,25-44,0,ALL,Philippines,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4355,45+,0,ALL,Philippines,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4356,18-24,8900,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4357,25-44,9900,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4358,45+,1200,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4359,18-24,3500,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4360,25-44,2700,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4361,45+,540,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4362,18-24,3600,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4363,25-44,5700,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4364,45+,1100,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4365,18-24,1700,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4366,25-44,1400,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4367,45+,450,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4368,18-24,3600,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4369,25-44,2100,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4370,45+,340,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4371,18-24,1600,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4372,25-44,540,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4373,45+,250,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4374,18-24,58000,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4375,25-44,130000,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4376,45+,18000,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4377,18-24,58000,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4378,25-44,91000,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4379,45+,9600,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4380,18-24,77000,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4381,25-44,190000,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4382,45+,34000,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4383,18-24,66000,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4384,25-44,110000,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4385,45+,19000,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4386,18-24,28000,ALL,Not Expats,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4387,25-44,38000,ALL,Not Expats,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4388,45+,6700,ALL,Not Expats,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4389,18-24,28000,ALL,Not Expats,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4390,25-44,22000,ALL,Not Expats,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4391,45+,4500,ALL,Not Expats,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4392,18-24,4500,ALL,Others,1.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4393,25-44,8400,ALL,Others,1.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4394,45+,1400,ALL,Others,1.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4395,18-24,2500,ALL,Others,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4396,25-44,3500,ALL,Others,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4397,45+,630,ALL,Others,2.0,NOTSELECTED,Graduated,1489924519,health care,DZ
4398,18-24,6000,ALL,Others,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4399,25-44,12000,ALL,Others,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4400,45+,2600,ALL,Others,1.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4401,18-24,2800,ALL,Others,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4402,25-44,5200,ALL,Others,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4403,45+,1200,ALL,Others,2.0,NOTSELECTED,No Degree,1489924519,health care,DZ
4404,18-24,1700,ALL,Others,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4405,25-44,2200,ALL,Others,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4406,45+,430,ALL,Others,1.0,NOTSELECTED,High School,1489924519,health care,DZ
4407,18-24,840,ALL,Others,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4408,25-44,880,ALL,Others,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4409,45+,190,ALL,Others,2.0,NOTSELECTED,High School,1489924519,health care,DZ
4410,18-24,1500,ALL,India,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4411,25-44,12000,ALL,India,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4412,45+,2400,ALL,India,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4413,18-24,270,ALL,India,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4414,25-44,3800,ALL,India,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4415,45+,450,ALL,India,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4416,18-24,1300,ALL,India,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4417,25-44,6700,ALL,India,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4418,45+,2600,ALL,India,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4419,18-24,170,ALL,India,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4420,25-44,980,ALL,India,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4421,45+,220,ALL,India,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4422,18-24,530,ALL,India,1.0,NOTSELECTED,High School,1489924519,health care,BH
4423,25-44,2800,ALL,India,1.0,NOTSELECTED,High School,1489924519,health care,BH
4424,45+,690,ALL,India,1.0,NOTSELECTED,High School,1489924519,health care,BH
4425,18-24,160,ALL,India,2.0,NOTSELECTED,High School,1489924519,health care,BH
4426,25-44,480,ALL,India,2.0,NOTSELECTED,High School,1489924519,health care,BH
4427,45+,70,ALL,India,2.0,NOTSELECTED,High School,1489924519,health care,BH
4428,18-24,2100,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4429,25-44,6900,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4430,45+,210,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4431,18-24,90,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4432,25-44,190,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4433,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4434,18-24,4200,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4435,25-44,14000,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4436,45+,900,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4437,18-24,360,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4438,25-44,470,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4439,45+,30,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4440,18-24,870,ALL,Bangladesh,1.0,NOTSELECTED,High School,1489924519,health care,BH
4441,25-44,2500,ALL,Bangladesh,1.0,NOTSELECTED,High School,1489924519,health care,BH
4442,45+,90,ALL,Bangladesh,1.0,NOTSELECTED,High School,1489924519,health care,BH
4443,18-24,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1489924519,health care,BH
4444,25-44,90,ALL,Bangladesh,2.0,NOTSELECTED,High School,1489924519,health care,BH
4445,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1489924519,health care,BH
4446,18-24,180,ALL,Nepal,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4447,25-44,1400,ALL,Nepal,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4448,45+,100,ALL,Nepal,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4449,18-24,50,ALL,Nepal,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4450,25-44,190,ALL,Nepal,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4451,45+,0,ALL,Nepal,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4452,18-24,350,ALL,Nepal,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4453,25-44,1000,ALL,Nepal,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4454,45+,180,ALL,Nepal,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4455,18-24,70,ALL,Nepal,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4456,25-44,140,ALL,Nepal,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4457,45+,0,ALL,Nepal,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4458,18-24,40,ALL,Nepal,1.0,NOTSELECTED,High School,1489924519,health care,BH
4459,25-44,380,ALL,Nepal,1.0,NOTSELECTED,High School,1489924519,health care,BH
4460,45+,40,ALL,Nepal,1.0,NOTSELECTED,High School,1489924519,health care,BH
4461,18-24,0,ALL,Nepal,2.0,NOTSELECTED,High School,1489924519,health care,BH
4462,25-44,50,ALL,Nepal,2.0,NOTSELECTED,High School,1489924519,health care,BH
4463,45+,0,ALL,Nepal,2.0,NOTSELECTED,High School,1489924519,health care,BH
4464,18-24,220,ALL,Philippines,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4465,25-44,2000,ALL,Philippines,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4466,45+,500,ALL,Philippines,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4467,18-24,490,ALL,Philippines,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4468,25-44,6300,ALL,Philippines,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4469,45+,1700,ALL,Philippines,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4470,18-24,180,ALL,Philippines,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4471,25-44,680,ALL,Philippines,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4472,45+,330,ALL,Philippines,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4473,18-24,220,ALL,Philippines,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4474,25-44,2000,ALL,Philippines,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4475,45+,980,ALL,Philippines,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4476,18-24,30,ALL,Philippines,1.0,NOTSELECTED,High School,1489924519,health care,BH
4477,25-44,500,ALL,Philippines,1.0,NOTSELECTED,High School,1489924519,health care,BH
4478,45+,190,ALL,Philippines,1.0,NOTSELECTED,High School,1489924519,health care,BH
4479,18-24,150,ALL,Philippines,2.0,NOTSELECTED,High School,1489924519,health care,BH
4480,25-44,2300,ALL,Philippines,2.0,NOTSELECTED,High School,1489924519,health care,BH
4481,45+,640,ALL,Philippines,2.0,NOTSELECTED,High School,1489924519,health care,BH
4482,18-24,130,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4483,25-44,460,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4484,45+,200,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4485,18-24,30,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4486,25-44,360,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4487,45+,150,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4488,18-24,110,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4489,25-44,270,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4490,45+,180,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4491,18-24,0,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4492,25-44,200,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4493,45+,0,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4494,18-24,30,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1489924519,health care,BH
4495,25-44,180,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1489924519,health care,BH
4496,45+,100,ALL,Western-US-CA-EU-AU-NZ,1.0,NOTSELECTED,High School,1489924519,health care,BH
4497,18-24,30,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1489924519,health care,BH
4498,25-44,90,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1489924519,health care,BH
4499,45+,50,ALL,Western-US-CA-EU-AU-NZ,2.0,NOTSELECTED,High School,1489924519,health care,BH
4500,18-24,1800,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4501,25-44,5200,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4502,45+,970,ALL,Not Expats,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4503,18-24,740,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4504,25-44,3200,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4505,45+,400,ALL,Not Expats,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4506,18-24,2000,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4507,25-44,4200,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4508,45+,1300,ALL,Not Expats,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4509,18-24,990,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4510,25-44,2400,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4511,45+,570,ALL,Not Expats,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4512,18-24,750,ALL,Not Expats,1.0,NOTSELECTED,High School,1489924519,health care,BH
4513,25-44,1400,ALL,Not Expats,1.0,NOTSELECTED,High School,1489924519,health care,BH
4514,45+,270,ALL,Not Expats,1.0,NOTSELECTED,High School,1489924519,health care,BH
4515,18-24,640,ALL,Not Expats,2.0,NOTSELECTED,High School,1489924519,health care,BH
4516,25-44,770,ALL,Not Expats,2.0,NOTSELECTED,High School,1489924519,health care,BH
4517,45+,90,ALL,Not Expats,2.0,NOTSELECTED,High School,1489924519,health care,BH
4518,18-24,1700,ALL,Others,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4519,25-44,8600,ALL,Others,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4520,45+,1400,ALL,Others,1.0,NOTSELECTED,Graduated,1489924519,health care,BH
4521,18-24,630,ALL,Others,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4522,25-44,3800,ALL,Others,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4523,45+,550,ALL,Others,2.0,NOTSELECTED,Graduated,1489924519,health care,BH
4524,18-24,2400,ALL,Others,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4525,25-44,7200,ALL,Others,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4526,45+,2000,ALL,Others,1.0,NOTSELECTED,No Degree,1489924519,health care,BH
4527,18-24,1400,ALL,Others,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4528,25-44,3700,ALL,Others,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4529,45+,760,ALL,Others,2.0,NOTSELECTED,No Degree,1489924519,health care,BH
4530,18-24,890,ALL,Others,1.0,NOTSELECTED,High School,1489924519,health care,BH
4531,25-44,2300,ALL,Others,1.0,NOTSELECTED,High School,1489924519,health care,BH
4532,45+,450,ALL,Others,1.0,NOTSELECTED,High School,1489924519,health care,BH
4533,18-24,450,ALL,Others,2.0,NOTSELECTED,High School,1489924519,health care,BH
4534,25-44,1000,ALL,Others,2.0,NOTSELECTED,High School,1489924519,health care,BH
4535,45+,200,ALL,Others,2.0,NOTSELECTED,High School,1489924519,health care,BH
4536,18-24,170,ALL,India,1.0,NOTSELECTED,Graduated,1489924519,health care,EG
4537,25-44,310,ALL,India,1.0,NOTSELECTED,Graduated,1489924519,health care,EG
4538,45+,100,ALL,India,1.0,NOTSELECTED,Graduated,1489924519,health care,EG
4539,18-24,110,ALL,India,2.0,NOTSELECTED,Graduated,1489924519,health care,EG
4540,25-44,200,ALL,India,2.0,NOTSELECTED,Graduated,1489924519,health care,EG
4541,45+,0,ALL,India,2.0,NOTSELECTED,Graduated,1489924519,health care,EG
4542,18-24,50,ALL,India,1.0,NOTSELECTED,No Degree,1489924519,health care,EG
4543,25-44,200,ALL,India,1.0,NOTSELECTED,No Degree,1489924519,health care,EG
4544,45+,0,ALL,India,1.0,NOTSELECTED,No Degree,1489924519,health care,EG
4545,18-24,40,ALL,India,2.0,NOTSELECTED,No Degree,1489924519,health care,EG
4546,25-44,100,ALL,India,2.0,NOTSELECTED,No Degree,1489924519,health care,EG
4547,45+,0,ALL,India,2.0,NOTSELECTED,No Degree,1489924519,health care,EG
4548,18-24,90,ALL,India,1.0,NOTSELECTED,High School,1489924519,health care,EG
4549,25-44,80,ALL,India,1.0,NOTSELECTED,High School,1489924519,health care,EG
4550,45+,0,ALL,India,1.0,NOTSELECTED,High School,1489924519,health care,EG
4551,18-24,30,ALL,India,2.0,NOTSELECTED,High School,1489924519,health care,EG
4552,25-44,0,ALL,India,2.0,NOTSELECTED,High School,1489924519,health care,EG
4553,45+,0,ALL,India,2.0,NOTSELECTED,High School,1489924519,health care,EG
4554,18-24,60,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1489924519,health care,EG
4555,25-44,170,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1489924519,health care,EG
4556,45+,0,ALL,Bangladesh,1.0,NOTSELECTED,Graduated,1489924519,health care,EG
4557,18-24,0,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1489924519,health care,EG
4558,25-44,0,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1489924519,health care,EG
4559,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,Graduated,1489924519,health care,EG
4560,18-24,130,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1489924519,health care,EG
4561,25-44,260,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1489924519,health care,EG
4562,45+,30,ALL,Bangladesh,1.0,NOTSELECTED,No Degree,1489924519,health care,EG
4563,18-24,40,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1489924519,health care,EG
4564,25-44,0,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1489924519,health care,EG
4565,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,No Degree,1489924519,health care,EG
4566,18-24,0,ALL,Bangladesh,1.0,NOTSELECTED,High School,1489924519,health care,EG
4567,25-44,110,ALL,Bangladesh,1.0,NOTSELECTED,High School,1489924519,health care,EG
4568,45+,0,ALL,Bangladesh,1.0,NOTSELECTED,High School,1489924519,health care,EG
4569,18-24,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1489924519,health care,EG
4570,25-44,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1489924519,health care,EG
4571,45+,0,ALL,Bangladesh,2.0,NOTSELECTED,High School,1489924519,health care,EG
4572,18-24,0,ALL,Nepal,1.0,NOTSELECTED,Graduated,1489924519,health care,EG
