,ages_ranges,genders,behavior,scholarities,audience,topic,location
11105,45+,2.0,Expats,High School,380,Firearm or Gun,Arizona
11106,18-24,1.0,Locals,Graduated,13000,Firearm or Gun,Arizona
11107,25-44,1.0,Locals,Graduated,46000,Firearm or Gun,Arizona
11108,45+,1.0,Locals,Graduated,41000,Firearm or Gun,Arizona
11109,18-24,2.0,Locals,Graduated,2000,Firearm or Gun,Arizona
11110,25-44,2.0,Locals,Graduated,14000,Firearm or Gun,Arizona
11111,45+,2.0,Locals,Graduated,16000,Firearm or Gun,Arizona
11112,18-24,1.0,Locals,No Degree,9800,Firearm or Gun,Arizona
11113,25-44,1.0,Locals,No Degree,16000,Firearm or Gun,Arizona
11114,45+,1.0,Locals,No Degree,16000,Firearm or Gun,Arizona
11115,18-24,2.0,Locals,No Degree,2100,Firearm or Gun,Arizona
11116,25-44,2.0,Locals,No Degree,4000,Firearm or Gun,Arizona
11117,45+,2.0,Locals,No Degree,6300,Firearm or Gun,Arizona
11118,18-24,1.0,Locals,High School,19000,Firearm or Gun,Arizona
11119,25-44,1.0,Locals,High School,37000,Firearm or Gun,Arizona
11120,45+,1.0,Locals,High School,26000,Firearm or Gun,Arizona
11121,18-24,2.0,Locals,High School,3700,Firearm or Gun,Arizona
11122,25-44,2.0,Locals,High School,9200,Firearm or Gun,Arizona
11123,45+,2.0,Locals,High School,11000,Firearm or Gun,Arizona
11124,18-24,1.0,Expats,Graduated,390,Firearm or Gun,Arkansas
11125,25-44,1.0,Expats,Graduated,1600,Firearm or Gun,Arkansas
11126,45+,1.0,Expats,Graduated,570,Firearm or Gun,Arkansas
11127,18-24,2.0,Expats,Graduated,90,Firearm or Gun,Arkansas
11128,25-44,2.0,Expats,Graduated,280,Firearm or Gun,Arkansas
11129,45+,2.0,Expats,Graduated,100,Firearm or Gun,Arkansas
11130,18-24,1.0,Expats,No Degree,320,Firearm or Gun,Arkansas
11131,25-44,1.0,Expats,No Degree,1300,Firearm or Gun,Arkansas
11132,45+,1.0,Expats,No Degree,390,Firearm or Gun,Arkansas
11133,18-24,2.0,Expats,No Degree,70,Firearm or Gun,Arkansas
11134,25-44,2.0,Expats,No Degree,170,Firearm or Gun,Arkansas
11135,45+,2.0,Expats,No Degree,60,Firearm or Gun,Arkansas
11136,18-24,1.0,Expats,High School,400,Firearm or Gun,Arkansas
11137,25-44,1.0,Expats,High School,1000,Firearm or Gun,Arkansas
11138,45+,1.0,Expats,High School,270,Firearm or Gun,Arkansas
11139,18-24,2.0,Expats,High School,70,Firearm or Gun,Arkansas
11140,25-44,2.0,Expats,High School,200,Firearm or Gun,Arkansas
11141,45+,2.0,Expats,High School,50,Firearm or Gun,Arkansas
11142,18-24,1.0,Locals,Graduated,7300,Firearm or Gun,Arkansas
11143,25-44,1.0,Locals,Graduated,32000,Firearm or Gun,Arkansas
11144,45+,1.0,Locals,Graduated,25000,Firearm or Gun,Arkansas
11145,18-24,2.0,Locals,Graduated,1800,Firearm or Gun,Arkansas
11146,25-44,2.0,Locals,Graduated,12000,Firearm or Gun,Arkansas
11147,45+,2.0,Locals,Graduated,11000,Firearm or Gun,Arkansas
11148,18-24,1.0,Locals,No Degree,3100,Firearm or Gun,Arkansas
11149,25-44,1.0,Locals,No Degree,8100,Firearm or Gun,Arkansas
11150,45+,1.0,Locals,No Degree,10000,Firearm or Gun,Arkansas
11151,18-24,2.0,Locals,No Degree,930,Firearm or Gun,Arkansas
11152,25-44,2.0,Locals,No Degree,2500,Firearm or Gun,Arkansas
11153,45+,2.0,Locals,No Degree,4600,Firearm or Gun,Arkansas
11154,18-24,1.0,Locals,High School,9000,Firearm or Gun,Arkansas
11155,25-44,1.0,Locals,High School,26000,Firearm or Gun,Arkansas
11156,45+,1.0,Locals,High School,21000,Firearm or Gun,Arkansas
11157,18-24,2.0,Locals,High School,3300,Firearm or Gun,Arkansas
11158,25-44,2.0,Locals,High School,9100,Firearm or Gun,Arkansas
11159,45+,2.0,Locals,High School,9400,Firearm or Gun,Arkansas
11160,18-24,1.0,Expats,Graduated,10000,Firearm or Gun,California
11161,25-44,1.0,Expats,Graduated,46000,Firearm or Gun,California
11162,45+,1.0,Expats,Graduated,20000,Firearm or Gun,California
11163,18-24,2.0,Expats,Graduated,1600,Firearm or Gun,California
11164,25-44,2.0,Expats,Graduated,9000,Firearm or Gun,California
11165,45+,2.0,Expats,Graduated,3800,Firearm or Gun,California
11166,18-24,1.0,Expats,No Degree,9500,Firearm or Gun,California
11167,25-44,1.0,Expats,No Degree,40000,Firearm or Gun,California
11168,45+,1.0,Expats,No Degree,18000,Firearm or Gun,California
11169,18-24,2.0,Expats,No Degree,1400,Firearm or Gun,California
11170,25-44,2.0,Expats,No Degree,6400,Firearm or Gun,California
11171,45+,2.0,Expats,No Degree,3700,Firearm or Gun,California
11172,18-24,1.0,Expats,High School,10000,Firearm or Gun,California
11173,25-44,1.0,Expats,High School,29000,Firearm or Gun,California
11174,45+,1.0,Expats,High School,9700,Firearm or Gun,California
11175,18-24,2.0,Expats,High School,2000,Firearm or Gun,California
11176,25-44,2.0,Expats,High School,4600,Firearm or Gun,California
11177,45+,2.0,Expats,High School,1600,Firearm or Gun,California
11178,18-24,1.0,Locals,Graduated,41000,Firearm or Gun,California
11179,25-44,1.0,Locals,Graduated,170000,Firearm or Gun,California
11180,45+,1.0,Locals,Graduated,120000,Firearm or Gun,California
11181,18-24,2.0,Locals,Graduated,7100,Firearm or Gun,California
11182,25-44,2.0,Locals,Graduated,49000,Firearm or Gun,California
11183,45+,2.0,Locals,Graduated,43000,Firearm or Gun,California
11184,18-24,1.0,Locals,No Degree,30000,Firearm or Gun,California
11185,25-44,1.0,Locals,No Degree,68000,Firearm or Gun,California
11186,45+,1.0,Locals,No Degree,55000,Firearm or Gun,California
11187,18-24,2.0,Locals,No Degree,5900,Firearm or Gun,California
11188,25-44,2.0,Locals,No Degree,15000,Firearm or Gun,California
11189,45+,2.0,Locals,No Degree,18000,Firearm or Gun,California
11190,18-24,1.0,Locals,High School,65000,Firearm or Gun,California
11191,25-44,1.0,Locals,High School,150000,Firearm or Gun,California
11192,45+,1.0,Locals,High School,84000,Firearm or Gun,California
11193,18-24,2.0,Locals,High School,12000,Firearm or Gun,California
11194,25-44,2.0,Locals,High School,32000,Firearm or Gun,California
11195,45+,2.0,Locals,High School,28000,Firearm or Gun,California
11196,18-24,1.0,Expats,Graduated,1500,Firearm or Gun,Colorado
11197,25-44,1.0,Expats,Graduated,4700,Firearm or Gun,Colorado
11198,45+,1.0,Expats,Graduated,1600,Firearm or Gun,Colorado
11199,18-24,2.0,Expats,Graduated,180,Firearm or Gun,Colorado
11200,25-44,2.0,Expats,Graduated,760,Firearm or Gun,Colorado
11201,45+,2.0,Expats,Graduated,360,Firearm or Gun,Colorado
11202,18-24,1.0,Expats,No Degree,1300,Firearm or Gun,Colorado
11203,25-44,1.0,Expats,No Degree,4500,Firearm or Gun,Colorado
11204,45+,1.0,Expats,No Degree,1200,Firearm or Gun,Colorado
11205,18-24,2.0,Expats,No Degree,220,Firearm or Gun,Colorado
11206,25-44,2.0,Expats,No Degree,530,Firearm or Gun,Colorado
11207,45+,2.0,Expats,No Degree,250,Firearm or Gun,Colorado
11208,18-24,1.0,Expats,High School,1700,Firearm or Gun,Colorado
11209,25-44,1.0,Expats,High School,3000,Firearm or Gun,Colorado
11210,45+,1.0,Expats,High School,540,Firearm or Gun,Colorado
11211,18-24,2.0,Expats,High School,290,Firearm or Gun,Colorado
11212,25-44,2.0,Expats,High School,540,Firearm or Gun,Colorado
11213,45+,2.0,Expats,High School,180,Firearm or Gun,Colorado
11214,18-24,1.0,Locals,Graduated,10000,Firearm or Gun,Colorado
11215,25-44,1.0,Locals,Graduated,42000,Firearm or Gun,Colorado
11216,45+,1.0,Locals,Graduated,30000,Firearm or Gun,Colorado
11217,18-24,2.0,Locals,Graduated,1800,Firearm or Gun,Colorado
11218,25-44,2.0,Locals,Graduated,13000,Firearm or Gun,Colorado
11219,45+,2.0,Locals,Graduated,12000,Firearm or Gun,Colorado
11220,18-24,1.0,Locals,No Degree,8500,Firearm or Gun,Colorado
11221,25-44,1.0,Locals,No Degree,13000,Firearm or Gun,Colorado
11222,45+,1.0,Locals,No Degree,11000,Firearm or Gun,Colorado
11223,18-24,2.0,Locals,No Degree,1900,Firearm or Gun,Colorado
11224,25-44,2.0,Locals,No Degree,3500,Firearm or Gun,Colorado
11225,45+,2.0,Locals,No Degree,4500,Firearm or Gun,Colorado
11226,18-24,1.0,Locals,High School,17000,Firearm or Gun,Colorado
11227,25-44,1.0,Locals,High School,33000,Firearm or Gun,Colorado
11228,45+,1.0,Locals,High School,19000,Firearm or Gun,Colorado
11229,18-24,2.0,Locals,High School,4200,Firearm or Gun,Colorado
11230,25-44,2.0,Locals,High School,8800,Firearm or Gun,Colorado
11231,45+,2.0,Locals,High School,7900,Firearm or Gun,Colorado
11232,18-24,1.0,Expats,Graduated,1100,Firearm or Gun,Connecticut
11233,25-44,1.0,Expats,Graduated,4200,Firearm or Gun,Connecticut
11234,45+,1.0,Expats,Graduated,1400,Firearm or Gun,Connecticut
11235,18-24,2.0,Expats,Graduated,120,Firearm or Gun,Connecticut
11236,25-44,2.0,Expats,Graduated,900,Firearm or Gun,Connecticut
11237,45+,2.0,Expats,Graduated,530,Firearm or Gun,Connecticut
11238,18-24,1.0,Expats,No Degree,570,Firearm or Gun,Connecticut
11239,25-44,1.0,Expats,No Degree,2900,Firearm or Gun,Connecticut
11240,45+,1.0,Expats,No Degree,1100,Firearm or Gun,Connecticut
11241,18-24,2.0,Expats,No Degree,90,Firearm or Gun,Connecticut
11242,25-44,2.0,Expats,No Degree,310,Firearm or Gun,Connecticut
11243,45+,2.0,Expats,No Degree,230,Firearm or Gun,Connecticut
11244,18-24,1.0,Expats,High School,1000,Firearm or Gun,Connecticut
11245,25-44,1.0,Expats,High School,2500,Firearm or Gun,Connecticut
11246,45+,1.0,Expats,High School,780,Firearm or Gun,Connecticut
11247,18-24,2.0,Expats,High School,200,Firearm or Gun,Connecticut
11248,25-44,2.0,Expats,High School,460,Firearm or Gun,Connecticut
11249,45+,2.0,Expats,High School,210,Firearm or Gun,Connecticut
11250,18-24,1.0,Locals,Graduated,4100,Firearm or Gun,Connecticut
11251,25-44,1.0,Locals,Graduated,21000,Firearm or Gun,Connecticut
11252,45+,1.0,Locals,Graduated,14000,Firearm or Gun,Connecticut
11253,18-24,2.0,Locals,Graduated,780,Firearm or Gun,Connecticut
11254,25-44,2.0,Locals,Graduated,6700,Firearm or Gun,Connecticut
11255,45+,2.0,Locals,Graduated,6700,Firearm or Gun,Connecticut
11256,18-24,1.0,Locals,No Degree,2100,Firearm or Gun,Connecticut
11257,25-44,1.0,Locals,No Degree,5600,Firearm or Gun,Connecticut
11258,45+,1.0,Locals,No Degree,6200,Firearm or Gun,Connecticut
11259,18-24,2.0,Locals,No Degree,470,Firearm or Gun,Connecticut
11260,25-44,2.0,Locals,No Degree,1600,Firearm or Gun,Connecticut
11261,45+,2.0,Locals,No Degree,2100,Firearm or Gun,Connecticut
11262,18-24,1.0,Locals,High School,5900,Firearm or Gun,Connecticut
11263,25-44,1.0,Locals,High School,15000,Firearm or Gun,Connecticut
11264,45+,1.0,Locals,High School,11000,Firearm or Gun,Connecticut
11265,18-24,2.0,Locals,High School,1400,Firearm or Gun,Connecticut
11266,25-44,2.0,Locals,High School,3800,Firearm or Gun,Connecticut
11267,45+,2.0,Locals,High School,4300,Firearm or Gun,Connecticut
11268,18-24,1.0,Expats,Graduated,180,Firearm or Gun,Delaware
11269,25-44,1.0,Expats,Graduated,690,Firearm or Gun,Delaware
11270,45+,1.0,Expats,Graduated,230,Firearm or Gun,Delaware
11271,18-24,2.0,Expats,Graduated,30,Firearm or Gun,Delaware
11272,25-44,2.0,Expats,Graduated,130,Firearm or Gun,Delaware
11273,45+,2.0,Expats,Graduated,90,Firearm or Gun,Delaware
11274,18-24,1.0,Expats,No Degree,210,Firearm or Gun,Delaware
11275,25-44,1.0,Expats,No Degree,510,Firearm or Gun,Delaware
11276,45+,1.0,Expats,No Degree,190,Firearm or Gun,Delaware
11277,18-24,2.0,Expats,No Degree,20,Firearm or Gun,Delaware
11278,25-44,2.0,Expats,No Degree,20,Firearm or Gun,Delaware
11279,45+,2.0,Expats,No Degree,20,Firearm or Gun,Delaware
11280,18-24,1.0,Expats,High School,210,Firearm or Gun,Delaware
11281,25-44,1.0,Expats,High School,410,Firearm or Gun,Delaware
11282,45+,1.0,Expats,High School,140,Firearm or Gun,Delaware
11283,18-24,2.0,Expats,High School,20,Firearm or Gun,Delaware
11284,25-44,2.0,Expats,High School,20,Firearm or Gun,Delaware
11285,45+,2.0,Expats,High School,40,Firearm or Gun,Delaware
11286,18-24,1.0,Locals,Graduated,1200,Firearm or Gun,Delaware
11287,25-44,1.0,Locals,Graduated,5700,Firearm or Gun,Delaware
11288,45+,1.0,Locals,Graduated,5000,Firearm or Gun,Delaware
11289,18-24,2.0,Locals,Graduated,150,Firearm or Gun,Delaware
11290,25-44,2.0,Locals,Graduated,1900,Firearm or Gun,Delaware
11291,45+,2.0,Locals,Graduated,1900,Firearm or Gun,Delaware
11292,18-24,1.0,Locals,No Degree,650,Firearm or Gun,Delaware
11293,25-44,1.0,Locals,No Degree,1700,Firearm or Gun,Delaware
11294,45+,1.0,Locals,No Degree,1900,Firearm or Gun,Delaware
11295,18-24,2.0,Locals,No Degree,110,Firearm or Gun,Delaware
11296,25-44,2.0,Locals,No Degree,280,Firearm or Gun,Delaware
11297,45+,2.0,Locals,No Degree,710,Firearm or Gun,Delaware
11298,18-24,1.0,Locals,High School,1700,Firearm or Gun,Delaware
11299,25-44,1.0,Locals,High School,5700,Firearm or Gun,Delaware
11300,45+,1.0,Locals,High School,4600,Firearm or Gun,Delaware
11301,18-24,2.0,Locals,High School,440,Firearm or Gun,Delaware
11302,25-44,2.0,Locals,High School,1400,Firearm or Gun,Delaware
11303,45+,2.0,Locals,High School,1800,Firearm or Gun,Delaware
11304,18-24,1.0,Expats,Graduated,180,Firearm or Gun,District of Columbia
11305,25-44,1.0,Expats,Graduated,660,Firearm or Gun,District of Columbia
11306,45+,1.0,Expats,Graduated,130,Firearm or Gun,District of Columbia
11307,18-24,2.0,Expats,Graduated,40,Firearm or Gun,District of Columbia
11308,25-44,2.0,Expats,Graduated,110,Firearm or Gun,District of Columbia
11309,45+,2.0,Expats,Graduated,70,Firearm or Gun,District of Columbia
11310,18-24,1.0,Expats,No Degree,130,Firearm or Gun,District of Columbia
11311,25-44,1.0,Expats,No Degree,480,Firearm or Gun,District of Columbia
11312,45+,1.0,Expats,No Degree,110,Firearm or Gun,District of Columbia
11313,18-24,2.0,Expats,No Degree,30,Firearm or Gun,District of Columbia
11314,25-44,2.0,Expats,No Degree,80,Firearm or Gun,District of Columbia
11315,45+,2.0,Expats,No Degree,20,Firearm or Gun,District of Columbia
11316,18-24,1.0,Expats,High School,140,Firearm or Gun,District of Columbia
11317,25-44,1.0,Expats,High School,460,Firearm or Gun,District of Columbia
11318,45+,1.0,Expats,High School,50,Firearm or Gun,District of Columbia
11319,18-24,2.0,Expats,High School,30,Firearm or Gun,District of Columbia
11320,25-44,2.0,Expats,High School,90,Firearm or Gun,District of Columbia
11321,45+,2.0,Expats,High School,20,Firearm or Gun,District of Columbia
11322,18-24,1.0,Locals,Graduated,650,Firearm or Gun,District of Columbia
11323,25-44,1.0,Locals,Graduated,3000,Firearm or Gun,District of Columbia
11324,45+,1.0,Locals,Graduated,1100,Firearm or Gun,District of Columbia
11325,18-24,2.0,Locals,Graduated,290,Firearm or Gun,District of Columbia
11326,25-44,2.0,Locals,Graduated,1600,Firearm or Gun,District of Columbia
11327,45+,2.0,Locals,Graduated,770,Firearm or Gun,District of Columbia
11328,18-24,1.0,Locals,No Degree,190,Firearm or Gun,District of Columbia
11329,25-44,1.0,Locals,No Degree,740,Firearm or Gun,District of Columbia
11330,45+,1.0,Locals,No Degree,630,Firearm or Gun,District of Columbia
11331,18-24,2.0,Locals,No Degree,140,Firearm or Gun,District of Columbia
11332,25-44,2.0,Locals,No Degree,570,Firearm or Gun,District of Columbia
11333,45+,2.0,Locals,No Degree,410,Firearm or Gun,District of Columbia
11334,18-24,1.0,Locals,High School,760,Firearm or Gun,District of Columbia
11335,25-44,1.0,Locals,High School,1600,Firearm or Gun,District of Columbia
11336,45+,1.0,Locals,High School,600,Firearm or Gun,District of Columbia
11337,18-24,2.0,Locals,High School,400,Firearm or Gun,District of Columbia
11338,25-44,2.0,Locals,High School,1000,Firearm or Gun,District of Columbia
11339,45+,2.0,Locals,High School,370,Firearm or Gun,District of Columbia
11340,18-24,1.0,Expats,Graduated,7500,Firearm or Gun,Florida
11341,25-44,1.0,Expats,Graduated,35000,Firearm or Gun,Florida
11342,45+,1.0,Expats,Graduated,19000,Firearm or Gun,Florida
11343,18-24,2.0,Expats,Graduated,900,Firearm or Gun,Florida
11344,25-44,2.0,Expats,Graduated,5200,Firearm or Gun,Florida
11345,45+,2.0,Expats,Graduated,4400,Firearm or Gun,Florida
11346,18-24,1.0,Expats,No Degree,5100,Firearm or Gun,Florida
11347,25-44,1.0,Expats,No Degree,22000,Firearm or Gun,Florida
11348,45+,1.0,Expats,No Degree,14000,Firearm or Gun,Florida
11349,18-24,2.0,Expats,No Degree,770,Firearm or Gun,Florida
11350,25-44,2.0,Expats,No Degree,2700,Firearm or Gun,Florida
11351,45+,2.0,Expats,No Degree,2700,Firearm or Gun,Florida
11352,18-24,1.0,Expats,High School,6800,Firearm or Gun,Florida
11353,25-44,1.0,Expats,High School,19000,Firearm or Gun,Florida
11354,45+,1.0,Expats,High School,8700,Firearm or Gun,Florida
11355,18-24,2.0,Expats,High School,1200,Firearm or Gun,Florida
11356,25-44,2.0,Expats,High School,2700,Firearm or Gun,Florida
11357,45+,2.0,Expats,High School,1800,Firearm or Gun,Florida
11358,18-24,1.0,Locals,Graduated,27000,Firearm or Gun,Florida
11359,25-44,1.0,Locals,Graduated,120000,Firearm or Gun,Florida
11360,45+,1.0,Locals,Graduated,120000,Firearm or Gun,Florida
11361,18-24,2.0,Locals,Graduated,5600,Firearm or Gun,Florida
11362,25-44,2.0,Locals,Graduated,41000,Firearm or Gun,Florida
11363,45+,2.0,Locals,Graduated,51000,Firearm or Gun,Florida
11364,18-24,1.0,Locals,No Degree,15000,Firearm or Gun,Florida
11365,25-44,1.0,Locals,No Degree,36000,Firearm or Gun,Florida
11366,45+,1.0,Locals,No Degree,49000,Firearm or Gun,Florida
11367,18-24,2.0,Locals,No Degree,4300,Firearm or Gun,Florida
11368,25-44,2.0,Locals,No Degree,9800,Firearm or Gun,Florida
11369,45+,2.0,Locals,No Degree,18000,Firearm or Gun,Florida
11370,18-24,1.0,Locals,High School,35000,Firearm or Gun,Florida
11371,25-44,1.0,Locals,High School,94000,Firearm or Gun,Florida
11372,45+,1.0,Locals,High School,83000,Firearm or Gun,Florida
11373,18-24,2.0,Locals,High School,9600,Firearm or Gun,Florida
11374,25-44,2.0,Locals,High School,29000,Firearm or Gun,Florida
11375,45+,2.0,Locals,High School,36000,Firearm or Gun,Florida
11376,18-24,1.0,Expats,Graduated,2100,Firearm or Gun,Georgia
11377,25-44,1.0,Expats,Graduated,9100,Firearm or Gun,Georgia
11378,45+,1.0,Expats,Graduated,3400,Firearm or Gun,Georgia
11379,18-24,2.0,Expats,Graduated,230,Firearm or Gun,Georgia
11380,25-44,2.0,Expats,Graduated,1200,Firearm or Gun,Georgia
11381,45+,2.0,Expats,Graduated,900,Firearm or Gun,Georgia
11382,18-24,1.0,Expats,No Degree,1800,Firearm or Gun,Georgia
11383,25-44,1.0,Expats,No Degree,8700,Firearm or Gun,Georgia
11384,45+,1.0,Expats,No Degree,3000,Firearm or Gun,Georgia
11385,18-24,2.0,Expats,No Degree,270,Firearm or Gun,Georgia
11386,25-44,2.0,Expats,No Degree,760,Firearm or Gun,Georgia
11387,45+,2.0,Expats,No Degree,760,Firearm or Gun,Georgia
11388,18-24,1.0,Expats,High School,2000,Firearm or Gun,Georgia
11389,25-44,1.0,Expats,High School,5300,Firearm or Gun,Georgia
11390,45+,1.0,Expats,High School,1900,Firearm or Gun,Georgia
11391,18-24,2.0,Expats,High School,340,Firearm or Gun,Georgia
11392,25-44,2.0,Expats,High School,590,Firearm or Gun,Georgia
11393,45+,2.0,Expats,High School,390,Firearm or Gun,Georgia
11394,18-24,1.0,Locals,Graduated,18000,Firearm or Gun,Georgia
11395,25-44,1.0,Locals,Graduated,83000,Firearm or Gun,Georgia
11396,45+,1.0,Locals,Graduated,69000,Firearm or Gun,Georgia
11397,18-24,2.0,Locals,Graduated,3300,Firearm or Gun,Georgia
11398,25-44,2.0,Locals,Graduated,26000,Firearm or Gun,Georgia
11399,45+,2.0,Locals,Graduated,30000,Firearm or Gun,Georgia
11400,18-24,1.0,Locals,No Degree,8600,Firearm or Gun,Georgia
11401,25-44,1.0,Locals,No Degree,22000,Firearm or Gun,Georgia
11402,45+,1.0,Locals,No Degree,26000,Firearm or Gun,Georgia
11403,18-24,2.0,Locals,No Degree,2400,Firearm or Gun,Georgia
11404,25-44,2.0,Locals,No Degree,6300,Firearm or Gun,Georgia
11405,45+,2.0,Locals,No Degree,12000,Firearm or Gun,Georgia
11406,18-24,1.0,Locals,High School,24000,Firearm or Gun,Georgia
