,ages_ranges,genders,behavior,scholarities,audience,topic,country_code
5744,45+,1,Locals,Graduated,454473,Social Moviment,Connecticut
5745,18-24,2,Locals,Graduated,673678,Social Moviment,Connecticut
5746,25-44,2,Locals,Graduated,378321,Social Moviment,Connecticut
5747,45+,2,Locals,Graduated,723136,Social Moviment,Connecticut
5748,18-24,1,Locals,No Degree,886108,Social Moviment,Connecticut
5749,25-44,1,Locals,No Degree,655110,Social Moviment,Connecticut
5750,45+,1,Locals,No Degree,477487,Social Moviment,Connecticut
5751,18-24,2,Locals,No Degree,476234,Social Moviment,Connecticut
5752,25-44,2,Locals,No Degree,841802,Social Moviment,Connecticut
5753,45+,2,Locals,No Degree,210660,Social Moviment,Connecticut
5754,18-24,1,Locals,High School,556334,Social Moviment,Connecticut
5755,25-44,1,Locals,High School,91023,Social Moviment,Connecticut
5756,45+,1,Locals,High School,116530,Social Moviment,Connecticut
5757,18-24,2,Locals,High School,824806,Social Moviment,Connecticut
5758,25-44,2,Locals,High School,381208,Social Moviment,Connecticut
5759,45+,2,Locals,High School,124181,Social Moviment,Connecticut
5760,18-24,1,Expats,Graduated,743769,Social Moviment,Delaware
5761,25-44,1,Expats,Graduated,703940,Social Moviment,Delaware
5762,45+,1,Expats,Graduated,998965,Social Moviment,Delaware
5763,18-24,2,Expats,Graduated,559287,Social Moviment,Delaware
5764,25-44,2,Expats,Graduated,993122,Social Moviment,Delaware
5765,45+,2,Expats,Graduated,431686,Social Moviment,Delaware
5766,18-24,1,Expats,No Degree,881027,Social Moviment,Delaware
5767,25-44,1,Expats,No Degree,212971,Social Moviment,Delaware
5768,45+,1,Expats,No Degree,740014,Social Moviment,Delaware
5769,18-24,2,Expats,No Degree,935456,Social Moviment,Delaware
5770,25-44,2,Expats,No Degree,668116,Social Moviment,Delaware
5771,45+,2,Expats,No Degree,485715,Social Moviment,Delaware
5772,18-24,1,Expats,High School,695252,Social Moviment,Delaware
5773,25-44,1,Expats,High School,827485,Social Moviment,Delaware
5774,45+,1,Expats,High School,437132,Social Moviment,Delaware
5775,18-24,2,Expats,High School,993174,Social Moviment,Delaware
5776,25-44,2,Expats,High School,590349,Social Moviment,Delaware
5777,45+,2,Expats,High School,762783,Social Moviment,Delaware
5778,18-24,1,Locals,Graduated,678502,Social Moviment,Delaware
5779,25-44,1,Locals,Graduated,714066,Social Moviment,Delaware
5780,45+,1,Locals,Graduated,409536,Social Moviment,Delaware
5781,18-24,2,Locals,Graduated,94329,Social Moviment,Delaware
5782,25-44,2,Locals,Graduated,576144,Social Moviment,Delaware
5783,45+,2,Locals,Graduated,134355,Social Moviment,Delaware
5784,18-24,1,Locals,No Degree,600155,Social Moviment,Delaware
5785,25-44,1,Locals,No Degree,972274,Social Moviment,Delaware
5786,45+,1,Locals,No Degree,219979,Social Moviment,Delaware
5787,18-24,2,Locals,No Degree,256231,Social Moviment,Delaware
5788,25-44,2,Locals,No Degree,94837,Social Moviment,Delaware
5789,45+,2,Locals,No Degree,94641,Social Moviment,Delaware
5790,18-24,1,Locals,High School,757993,Social Moviment,Delaware
5791,25-44,1,Locals,High School,236723,Social Moviment,Delaware
5792,45+,1,Locals,High School,963790,Social Moviment,Delaware
5793,18-24,2,Locals,High School,711936,Social Moviment,Delaware
5794,25-44,2,Locals,High School,857324,Social Moviment,Delaware
5795,45+,2,Locals,High School,705298,Social Moviment,Delaware
5796,18-24,1,Expats,Graduated,589810,Social Moviment,District of Columbia
5797,25-44,1,Expats,Graduated,484767,Social Moviment,District of Columbia
5798,45+,1,Expats,Graduated,959271,Social Moviment,District of Columbia
5799,18-24,2,Expats,Graduated,801247,Social Moviment,District of Columbia
5800,25-44,2,Expats,Graduated,981372,Social Moviment,District of Columbia
5801,45+,2,Expats,Graduated,680014,Social Moviment,District of Columbia
5802,18-24,1,Expats,No Degree,539011,Social Moviment,District of Columbia
5803,25-44,1,Expats,No Degree,722505,Social Moviment,District of Columbia
5804,45+,1,Expats,No Degree,844344,Social Moviment,District of Columbia
5805,18-24,2,Expats,No Degree,836457,Social Moviment,District of Columbia
5806,25-44,2,Expats,No Degree,957332,Social Moviment,District of Columbia
5807,45+,2,Expats,No Degree,838190,Social Moviment,District of Columbia
5808,18-24,1,Expats,High School,15069,Social Moviment,District of Columbia
5809,25-44,1,Expats,High School,142291,Social Moviment,District of Columbia
5810,45+,1,Expats,High School,475769,Social Moviment,District of Columbia
5811,18-24,2,Expats,High School,588435,Social Moviment,District of Columbia
5812,25-44,2,Expats,High School,31631,Social Moviment,District of Columbia
5813,45+,2,Expats,High School,244678,Social Moviment,District of Columbia
5814,18-24,1,Locals,Graduated,215214,Social Moviment,District of Columbia
5815,25-44,1,Locals,Graduated,768871,Social Moviment,District of Columbia
5816,45+,1,Locals,Graduated,996589,Social Moviment,District of Columbia
5817,18-24,2,Locals,Graduated,737002,Social Moviment,District of Columbia
5818,25-44,2,Locals,Graduated,569883,Social Moviment,District of Columbia
5819,45+,2,Locals,Graduated,483154,Social Moviment,District of Columbia
5820,18-24,1,Locals,No Degree,331664,Social Moviment,District of Columbia
5821,25-44,1,Locals,No Degree,539677,Social Moviment,District of Columbia
5822,45+,1,Locals,No Degree,248285,Social Moviment,District of Columbia
5823,18-24,2,Locals,No Degree,809477,Social Moviment,District of Columbia
5824,25-44,2,Locals,No Degree,959710,Social Moviment,District of Columbia
5825,45+,2,Locals,No Degree,465830,Social Moviment,District of Columbia
5826,18-24,1,Locals,High School,955249,Social Moviment,District of Columbia
5827,25-44,1,Locals,High School,277753,Social Moviment,District of Columbia
5828,45+,1,Locals,High School,339630,Social Moviment,District of Columbia
5829,18-24,2,Locals,High School,701313,Social Moviment,District of Columbia
5830,25-44,2,Locals,High School,606063,Social Moviment,District of Columbia
5831,45+,2,Locals,High School,935973,Social Moviment,District of Columbia
5832,18-24,1,Expats,Graduated,896446,Social Moviment,Florida
5833,25-44,1,Expats,Graduated,534545,Social Moviment,Florida
5834,45+,1,Expats,Graduated,802126,Social Moviment,Florida
5835,18-24,2,Expats,Graduated,498433,Social Moviment,Florida
5836,25-44,2,Expats,Graduated,649854,Social Moviment,Florida
5837,45+,2,Expats,Graduated,436892,Social Moviment,Florida
5838,18-24,1,Expats,No Degree,595571,Social Moviment,Florida
5839,25-44,1,Expats,No Degree,126085,Social Moviment,Florida
5840,45+,1,Expats,No Degree,989961,Social Moviment,Florida
5841,18-24,2,Expats,No Degree,926785,Social Moviment,Florida
5842,25-44,2,Expats,No Degree,687194,Social Moviment,Florida
5843,45+,2,Expats,No Degree,331344,Social Moviment,Florida
5844,18-24,1,Expats,High School,59879,Social Moviment,Florida
5845,25-44,1,Expats,High School,97812,Social Moviment,Florida
5846,45+,1,Expats,High School,51650,Social Moviment,Florida
5847,18-24,2,Expats,High School,395558,Social Moviment,Florida
5848,25-44,2,Expats,High School,492678,Social Moviment,Florida
5849,45+,2,Expats,High School,678273,Social Moviment,Florida
5850,18-24,1,Locals,Graduated,649843,Social Moviment,Florida
5851,25-44,1,Locals,Graduated,264451,Social Moviment,Florida
5852,45+,1,Locals,Graduated,328465,Social Moviment,Florida
5853,18-24,2,Locals,Graduated,17307,Social Moviment,Florida
5854,25-44,2,Locals,Graduated,537733,Social Moviment,Florida
5855,45+,2,Locals,Graduated,691784,Social Moviment,Florida
5856,18-24,1,Locals,No Degree,186831,Social Moviment,Florida
5857,25-44,1,Locals,No Degree,805979,Social Moviment,Florida
5858,45+,1,Locals,No Degree,57468,Social Moviment,Florida
5859,18-24,2,Locals,No Degree,21637,Social Moviment,Florida
5860,25-44,2,Locals,No Degree,94905,Social Moviment,Florida
5861,45+,2,Locals,No Degree,387551,Social Moviment,Florida
5862,18-24,1,Locals,High School,403966,Social Moviment,Florida
5863,25-44,1,Locals,High School,962050,Social Moviment,Florida
5864,45+,1,Locals,High School,348971,Social Moviment,Florida
5865,18-24,2,Locals,High School,362377,Social Moviment,Florida
5866,25-44,2,Locals,High School,435234,Social Moviment,Florida
5867,45+,2,Locals,High School,989352,Social Moviment,Florida
5868,18-24,1,Expats,Graduated,217069,Social Moviment,Georgia
5869,25-44,1,Expats,Graduated,8436,Social Moviment,Georgia
5870,45+,1,Expats,Graduated,533514,Social Moviment,Georgia
5871,18-24,2,Expats,Graduated,321362,Social Moviment,Georgia
5872,25-44,2,Expats,Graduated,497102,Social Moviment,Georgia
5873,45+,2,Expats,Graduated,331582,Social Moviment,Georgia
5874,18-24,1,Expats,No Degree,591964,Social Moviment,Georgia
5875,25-44,1,Expats,No Degree,193014,Social Moviment,Georgia
5876,45+,1,Expats,No Degree,761299,Social Moviment,Georgia
5877,18-24,2,Expats,No Degree,249150,Social Moviment,Georgia
5878,25-44,2,Expats,No Degree,100233,Social Moviment,Georgia
5879,45+,2,Expats,No Degree,43034,Social Moviment,Georgia
5880,18-24,1,Expats,High School,592927,Social Moviment,Georgia
5881,25-44,1,Expats,High School,385897,Social Moviment,Georgia
5882,45+,1,Expats,High School,991144,Social Moviment,Georgia
5883,18-24,2,Expats,High School,933716,Social Moviment,Georgia
5884,25-44,2,Expats,High School,692341,Social Moviment,Georgia
5885,45+,2,Expats,High School,726807,Social Moviment,Georgia
5886,18-24,1,Locals,Graduated,431995,Social Moviment,Georgia
5887,25-44,1,Locals,Graduated,26694,Social Moviment,Georgia
5888,45+,1,Locals,Graduated,914758,Social Moviment,Georgia
5889,18-24,2,Locals,Graduated,515866,Social Moviment,Georgia
5890,25-44,2,Locals,Graduated,248373,Social Moviment,Georgia
5891,45+,2,Locals,Graduated,284481,Social Moviment,Georgia
5892,18-24,1,Locals,No Degree,424538,Social Moviment,Georgia
5893,25-44,1,Locals,No Degree,64811,Social Moviment,Georgia
5894,45+,1,Locals,No Degree,179412,Social Moviment,Georgia
5895,18-24,2,Locals,No Degree,782433,Social Moviment,Georgia
5896,25-44,2,Locals,No Degree,682776,Social Moviment,Georgia
5897,45+,2,Locals,No Degree,41055,Social Moviment,Georgia
5898,18-24,1,Locals,High School,91901,Social Moviment,Georgia
5899,25-44,1,Locals,High School,652916,Social Moviment,Georgia
5900,45+,1,Locals,High School,654137,Social Moviment,Georgia
5901,18-24,2,Locals,High School,577744,Social Moviment,Georgia
5902,25-44,2,Locals,High School,373666,Social Moviment,Georgia
5903,45+,2,Locals,High School,123932,Social Moviment,Georgia
5904,18-24,1,Expats,Graduated,727818,Social Moviment,Hawaii
5905,25-44,1,Expats,Graduated,574630,Social Moviment,Hawaii
5906,45+,1,Expats,Graduated,138295,Social Moviment,Hawaii
5907,18-24,2,Expats,Graduated,167489,Social Moviment,Hawaii
5908,25-44,2,Expats,Graduated,959130,Social Moviment,Hawaii
5909,45+,2,Expats,Graduated,261645,Social Moviment,Hawaii
5910,18-24,1,Expats,No Degree,21622,Social Moviment,Hawaii
5911,25-44,1,Expats,No Degree,129369,Social Moviment,Hawaii
5912,45+,1,Expats,No Degree,781237,Social Moviment,Hawaii
5913,18-24,2,Expats,No Degree,758781,Social Moviment,Hawaii
5914,25-44,2,Expats,No Degree,921147,Social Moviment,Hawaii
5915,45+,2,Expats,No Degree,498461,Social Moviment,Hawaii
5916,18-24,1,Expats,High School,56608,Social Moviment,Hawaii
5917,25-44,1,Expats,High School,697367,Social Moviment,Hawaii
5918,45+,1,Expats,High School,234382,Social Moviment,Hawaii
5919,18-24,2,Expats,High School,967855,Social Moviment,Hawaii
5920,25-44,2,Expats,High School,948482,Social Moviment,Hawaii
5921,45+,2,Expats,High School,759377,Social Moviment,Hawaii
5922,18-24,1,Locals,Graduated,475844,Social Moviment,Hawaii
5923,25-44,1,Locals,Graduated,858376,Social Moviment,Hawaii
5924,45+,1,Locals,Graduated,866866,Social Moviment,Hawaii
5925,18-24,2,Locals,Graduated,600116,Social Moviment,Hawaii
5926,25-44,2,Locals,Graduated,158476,Social Moviment,Hawaii
5927,45+,2,Locals,Graduated,594791,Social Moviment,Hawaii
5928,18-24,1,Locals,No Degree,214585,Social Moviment,Hawaii
5929,25-44,1,Locals,No Degree,623247,Social Moviment,Hawaii
5930,45+,1,Locals,No Degree,273416,Social Moviment,Hawaii
5931,18-24,2,Locals,No Degree,848758,Social Moviment,Hawaii
5932,25-44,2,Locals,No Degree,47556,Social Moviment,Hawaii
5933,45+,2,Locals,No Degree,247112,Social Moviment,Hawaii
5934,18-24,1,Locals,High School,34404,Social Moviment,Hawaii
5935,25-44,1,Locals,High School,318338,Social Moviment,Hawaii
5936,45+,1,Locals,High School,60896,Social Moviment,Hawaii
5937,18-24,2,Locals,High School,975905,Social Moviment,Hawaii
5938,25-44,2,Locals,High School,420506,Social Moviment,Hawaii
5939,45+,2,Locals,High School,975901,Social Moviment,Hawaii
5940,18-24,1,Expats,Graduated,715661,Social Moviment,Idaho
5941,25-44,1,Expats,Graduated,950048,Social Moviment,Idaho
