,ages_ranges,genders,behavior,scholarities,audience,topic,country_code
96,18-24,1,Locals,No Degree,226384,NOTSELECTED,Arizona
97,25-44,1,Locals,No Degree,88201,NOTSELECTED,Arizona
98,45+,1,Locals,No Degree,638626,NOTSELECTED,Arizona
99,18-24,2,Locals,No Degree,949817,NOTSELECTED,Arizona
100,25-44,2,Locals,No Degree,619189,NOTSELECTED,Arizona
101,45+,2,Locals,No Degree,924862,NOTSELECTED,Arizona
102,18-24,1,Locals,High School,194788,NOTSELECTED,Arizona
103,25-44,1,Locals,High School,821564,NOTSELECTED,Arizona
104,45+,1,Locals,High School,189648,NOTSELECTED,Arizona
105,18-24,2,Locals,High School,523951,NOTSELECTED,Arizona
106,25-44,2,Locals,High School,130512,NOTSELECTED,Arizona
107,45+,2,Locals,High School,479224,NOTSELECTED,Arizona
108,18-24,1,Expats,Graduated,414340,NOTSELECTED,Arkansas
109,25-44,1,Expats,Graduated,191637,NOTSELECTED,Arkansas
110,45+,1,Expats,Graduated,843099,NOTSELECTED,Arkansas
111,18-24,2,Expats,Graduated,73030,NOTSELECTED,Arkansas
112,25-44,2,Expats,Graduated,970527,NOTSELECTED,Arkansas
113,45+,2,Expats,Graduated,345325,NOTSELECTED,Arkansas
114,18-24,1,Expats,No Degree,902303,NOTSELECTED,Arkansas
115,25-44,1,Expats,No Degree,464002,NOTSELECTED,Arkansas
116,45+,1,Expats,No Degree,332252,NOTSELECTED,Arkansas
117,18-24,2,Expats,No Degree,73202,NOTSELECTED,Arkansas
118,25-44,2,Expats,No Degree,257844,NOTSELECTED,Arkansas
119,45+,2,Expats,No Degree,700846,NOTSELECTED,Arkansas
120,18-24,1,Expats,High School,342994,NOTSELECTED,Arkansas
121,25-44,1,Expats,High School,253686,NOTSELECTED,Arkansas
122,45+,1,Expats,High School,367761,NOTSELECTED,Arkansas
123,18-24,2,Expats,High School,554984,NOTSELECTED,Arkansas
124,25-44,2,Expats,High School,402091,NOTSELECTED,Arkansas
125,45+,2,Expats,High School,345862,NOTSELECTED,Arkansas
126,18-24,1,Locals,Graduated,714467,NOTSELECTED,Arkansas
127,25-44,1,Locals,Graduated,235868,NOTSELECTED,Arkansas
128,45+,1,Locals,Graduated,972480,NOTSELECTED,Arkansas
129,18-24,2,Locals,Graduated,608006,NOTSELECTED,Arkansas
130,25-44,2,Locals,Graduated,35708,NOTSELECTED,Arkansas
131,45+,2,Locals,Graduated,882139,NOTSELECTED,Arkansas
132,18-24,1,Locals,No Degree,460981,NOTSELECTED,Arkansas
133,25-44,1,Locals,No Degree,134618,NOTSELECTED,Arkansas
134,45+,1,Locals,No Degree,493919,NOTSELECTED,Arkansas
135,18-24,2,Locals,No Degree,690914,NOTSELECTED,Arkansas
136,25-44,2,Locals,No Degree,84505,NOTSELECTED,Arkansas
137,45+,2,Locals,No Degree,305051,NOTSELECTED,Arkansas
138,18-24,1,Locals,High School,207600,NOTSELECTED,Arkansas
139,25-44,1,Locals,High School,443589,NOTSELECTED,Arkansas
140,45+,1,Locals,High School,956792,NOTSELECTED,Arkansas
141,18-24,2,Locals,High School,765641,NOTSELECTED,Arkansas
142,25-44,2,Locals,High School,835315,NOTSELECTED,Arkansas
143,45+,2,Locals,High School,643842,NOTSELECTED,Arkansas
144,18-24,1,Expats,Graduated,377185,NOTSELECTED,California
145,25-44,1,Expats,Graduated,355589,NOTSELECTED,California
146,45+,1,Expats,Graduated,78348,NOTSELECTED,California
147,18-24,2,Expats,Graduated,784299,NOTSELECTED,California
148,25-44,2,Expats,Graduated,470087,NOTSELECTED,California
149,45+,2,Expats,Graduated,752504,NOTSELECTED,California
150,18-24,1,Expats,No Degree,820902,NOTSELECTED,California
151,25-44,1,Expats,No Degree,730641,NOTSELECTED,California
152,45+,1,Expats,No Degree,619095,NOTSELECTED,California
153,18-24,2,Expats,No Degree,283526,NOTSELECTED,California
154,25-44,2,Expats,No Degree,610482,NOTSELECTED,California
155,45+,2,Expats,No Degree,735095,NOTSELECTED,California
156,18-24,1,Expats,High School,671407,NOTSELECTED,California
157,25-44,1,Expats,High School,755240,NOTSELECTED,California
158,45+,1,Expats,High School,424493,NOTSELECTED,California
159,18-24,2,Expats,High School,533772,NOTSELECTED,California
160,25-44,2,Expats,High School,188114,NOTSELECTED,California
161,45+,2,Expats,High School,523949,NOTSELECTED,California
162,18-24,1,Locals,Graduated,879936,NOTSELECTED,California
163,25-44,1,Locals,Graduated,442189,NOTSELECTED,California
164,45+,1,Locals,Graduated,538435,NOTSELECTED,California
165,18-24,2,Locals,Graduated,978159,NOTSELECTED,California
166,25-44,2,Locals,Graduated,842467,NOTSELECTED,California
167,45+,2,Locals,Graduated,139455,NOTSELECTED,California
168,18-24,1,Locals,No Degree,849694,NOTSELECTED,California
169,25-44,1,Locals,No Degree,143343,NOTSELECTED,California
170,45+,1,Locals,No Degree,150944,NOTSELECTED,California
171,18-24,2,Locals,No Degree,945521,NOTSELECTED,California
172,25-44,2,Locals,No Degree,380108,NOTSELECTED,California
173,45+,2,Locals,No Degree,9973,NOTSELECTED,California
174,18-24,1,Locals,High School,991519,NOTSELECTED,California
175,25-44,1,Locals,High School,796011,NOTSELECTED,California
176,45+,1,Locals,High School,317538,NOTSELECTED,California
177,18-24,2,Locals,High School,439240,NOTSELECTED,California
178,25-44,2,Locals,High School,736028,NOTSELECTED,California
179,45+,2,Locals,High School,838512,NOTSELECTED,California
180,18-24,1,Expats,Graduated,77996,NOTSELECTED,Colorado
181,25-44,1,Expats,Graduated,692868,NOTSELECTED,Colorado
182,45+,1,Expats,Graduated,501830,NOTSELECTED,Colorado
183,18-24,2,Expats,Graduated,936656,NOTSELECTED,Colorado
184,25-44,2,Expats,Graduated,487317,NOTSELECTED,Colorado
185,45+,2,Expats,Graduated,365922,NOTSELECTED,Colorado
186,18-24,1,Expats,No Degree,651445,NOTSELECTED,Colorado
187,25-44,1,Expats,No Degree,572393,NOTSELECTED,Colorado
188,45+,1,Expats,No Degree,919893,NOTSELECTED,Colorado
189,18-24,2,Expats,No Degree,843956,NOTSELECTED,Colorado
190,25-44,2,Expats,No Degree,294098,NOTSELECTED,Colorado
191,45+,2,Expats,No Degree,683760,NOTSELECTED,Colorado
192,18-24,1,Expats,High School,252687,NOTSELECTED,Colorado
193,25-44,1,Expats,High School,268490,NOTSELECTED,Colorado
194,45+,1,Expats,High School,285365,NOTSELECTED,Colorado
195,18-24,2,Expats,High School,706675,NOTSELECTED,Colorado
196,25-44,2,Expats,High School,424723,NOTSELECTED,Colorado
197,45+,2,Expats,High School,622136,NOTSELECTED,Colorado
198,18-24,1,Locals,Graduated,705199,NOTSELECTED,Colorado
199,25-44,1,Locals,Graduated,929938,NOTSELECTED,Colorado
200,45+,1,Locals,Graduated,581092,NOTSELECTED,Colorado
201,18-24,2,Locals,Graduated,188906,NOTSELECTED,Colorado
202,25-44,2,Locals,Graduated,698094,NOTSELECTED,Colorado
203,45+,2,Locals,Graduated,619261,NOTSELECTED,Colorado
204,18-24,1,Locals,No Degree,250852,NOTSELECTED,Colorado
205,25-44,1,Locals,No Degree,727228,NOTSELECTED,Colorado
206,45+,1,Locals,No Degree,753916,NOTSELECTED,Colorado
207,18-24,2,Locals,No Degree,442746,NOTSELECTED,Colorado
208,25-44,2,Locals,No Degree,632134,NOTSELECTED,Colorado
209,45+,2,Locals,No Degree,200703,NOTSELECTED,Colorado
210,18-24,1,Locals,High School,844370,NOTSELECTED,Colorado
211,25-44,1,Locals,High School,749646,NOTSELECTED,Colorado
212,45+,1,Locals,High School,206927,NOTSELECTED,Colorado
213,18-24,2,Locals,High School,183157,NOTSELECTED,Colorado
214,25-44,2,Locals,High School,199239,NOTSELECTED,Colorado
215,45+,2,Locals,High School,472918,NOTSELECTED,Colorado
216,18-24,1,Expats,Graduated,886047,NOTSELECTED,Connecticut
217,25-44,1,Expats,Graduated,161337,NOTSELECTED,Connecticut
218,45+,1,Expats,Graduated,667588,NOTSELECTED,Connecticut
219,18-24,2,Expats,Graduated,123651,NOTSELECTED,Connecticut
220,25-44,2,Expats,Graduated,202964,NOTSELECTED,Connecticut
221,45+,2,Expats,Graduated,237621,NOTSELECTED,Connecticut
222,18-24,1,Expats,No Degree,961093,NOTSELECTED,Connecticut
223,25-44,1,Expats,No Degree,553134,NOTSELECTED,Connecticut
224,45+,1,Expats,No Degree,923978,NOTSELECTED,Connecticut
225,18-24,2,Expats,No Degree,284497,NOTSELECTED,Connecticut
226,25-44,2,Expats,No Degree,341507,NOTSELECTED,Connecticut
227,45+,2,Expats,No Degree,733005,NOTSELECTED,Connecticut
228,18-24,1,Expats,High School,523869,NOTSELECTED,Connecticut
229,25-44,1,Expats,High School,28559,NOTSELECTED,Connecticut
230,45+,1,Expats,High School,437266,NOTSELECTED,Connecticut
231,18-24,2,Expats,High School,446499,NOTSELECTED,Connecticut
232,25-44,2,Expats,High School,515895,NOTSELECTED,Connecticut
233,45+,2,Expats,High School,833883,NOTSELECTED,Connecticut
234,18-24,1,Locals,Graduated,178925,NOTSELECTED,Connecticut
235,25-44,1,Locals,Graduated,154549,NOTSELECTED,Connecticut
236,45+,1,Locals,Graduated,136880,NOTSELECTED,Connecticut
237,18-24,2,Locals,Graduated,853508,NOTSELECTED,Connecticut
238,25-44,2,Locals,Graduated,212176,NOTSELECTED,Connecticut
239,45+,2,Locals,Graduated,782993,NOTSELECTED,Connecticut
240,18-24,1,Locals,No Degree,190893,NOTSELECTED,Connecticut
241,25-44,1,Locals,No Degree,175098,NOTSELECTED,Connecticut
242,45+,1,Locals,No Degree,534159,NOTSELECTED,Connecticut
243,18-24,2,Locals,No Degree,70010,NOTSELECTED,Connecticut
244,25-44,2,Locals,No Degree,6174,NOTSELECTED,Connecticut
245,45+,2,Locals,No Degree,498031,NOTSELECTED,Connecticut
246,18-24,1,Locals,High School,170357,NOTSELECTED,Connecticut
247,25-44,1,Locals,High School,500057,NOTSELECTED,Connecticut
248,45+,1,Locals,High School,119013,NOTSELECTED,Connecticut
249,18-24,2,Locals,High School,263873,NOTSELECTED,Connecticut
250,25-44,2,Locals,High School,947437,NOTSELECTED,Connecticut
251,45+,2,Locals,High School,808718,NOTSELECTED,Connecticut
252,18-24,1,Expats,Graduated,627314,NOTSELECTED,Delaware
253,25-44,1,Expats,Graduated,220466,NOTSELECTED,Delaware
254,45+,1,Expats,Graduated,46447,NOTSELECTED,Delaware
255,18-24,2,Expats,Graduated,423964,NOTSELECTED,Delaware
256,25-44,2,Expats,Graduated,247876,NOTSELECTED,Delaware
257,45+,2,Expats,Graduated,446668,NOTSELECTED,Delaware
258,18-24,1,Expats,No Degree,707329,NOTSELECTED,Delaware
259,25-44,1,Expats,No Degree,755450,NOTSELECTED,Delaware
260,45+,1,Expats,No Degree,459064,NOTSELECTED,Delaware
261,18-24,2,Expats,No Degree,362461,NOTSELECTED,Delaware
262,25-44,2,Expats,No Degree,885586,NOTSELECTED,Delaware
263,45+,2,Expats,No Degree,628528,NOTSELECTED,Delaware
264,18-24,1,Expats,High School,903218,NOTSELECTED,Delaware
265,25-44,1,Expats,High School,614451,NOTSELECTED,Delaware
266,45+,1,Expats,High School,706276,NOTSELECTED,Delaware
267,18-24,2,Expats,High School,128892,NOTSELECTED,Delaware
268,25-44,2,Expats,High School,850945,NOTSELECTED,Delaware
269,45+,2,Expats,High School,621351,NOTSELECTED,Delaware
270,18-24,1,Locals,Graduated,614930,NOTSELECTED,Delaware
271,25-44,1,Locals,Graduated,798458,NOTSELECTED,Delaware
272,45+,1,Locals,Graduated,280755,NOTSELECTED,Delaware
273,18-24,2,Locals,Graduated,115054,NOTSELECTED,Delaware
274,25-44,2,Locals,Graduated,460326,NOTSELECTED,Delaware
275,45+,2,Locals,Graduated,838234,NOTSELECTED,Delaware
276,18-24,1,Locals,No Degree,920311,NOTSELECTED,Delaware
277,25-44,1,Locals,No Degree,391117,NOTSELECTED,Delaware
278,45+,1,Locals,No Degree,631083,NOTSELECTED,Delaware
279,18-24,2,Locals,No Degree,47278,NOTSELECTED,Delaware
280,25-44,2,Locals,No Degree,768971,NOTSELECTED,Delaware
281,45+,2,Locals,No Degree,961232,NOTSELECTED,Delaware
282,18-24,1,Locals,High School,95517,NOTSELECTED,Delaware
283,25-44,1,Locals,High School,494457,NOTSELECTED,Delaware
284,45+,1,Locals,High School,314445,NOTSELECTED,Delaware
285,18-24,2,Locals,High School,573860,NOTSELECTED,Delaware
286,25-44,2,Locals,High School,463111,NOTSELECTED,Delaware
287,45+,2,Locals,High School,310239,NOTSELECTED,Delaware
288,18-24,1,Expats,Graduated,240765,NOTSELECTED,District of Columbia
289,25-44,1,Expats,Graduated,8898,NOTSELECTED,District of Columbia
290,45+,1,Expats,Graduated,164910,NOTSELECTED,District of Columbia
291,18-24,2,Expats,Graduated,576245,NOTSELECTED,District of Columbia
292,25-44,2,Expats,Graduated,994852,NOTSELECTED,District of Columbia
293,45+,2,Expats,Graduated,452105,NOTSELECTED,District of Columbia
294,18-24,1,Expats,No Degree,857031,NOTSELECTED,District of Columbia
295,25-44,1,Expats,No Degree,443695,NOTSELECTED,District of Columbia
296,45+,1,Expats,No Degree,738550,NOTSELECTED,District of Columbia
297,18-24,2,Expats,No Degree,526104,NOTSELECTED,District of Columbia
298,25-44,2,Expats,No Degree,58353,NOTSELECTED,District of Columbia
299,45+,2,Expats,No Degree,528848,NOTSELECTED,District of Columbia
300,18-24,1,Expats,High School,82203,NOTSELECTED,District of Columbia
301,25-44,1,Expats,High School,115257,NOTSELECTED,District of Columbia
302,45+,1,Expats,High School,978838,NOTSELECTED,District of Columbia
303,18-24,2,Expats,High School,784488,NOTSELECTED,District of Columbia
304,25-44,2,Expats,High School,64697,NOTSELECTED,District of Columbia
305,45+,2,Expats,High School,339613,NOTSELECTED,District of Columbia
306,18-24,1,Locals,Graduated,812964,NOTSELECTED,District of Columbia
307,25-44,1,Locals,Graduated,595195,NOTSELECTED,District of Columbia
308,45+,1,Locals,Graduated,837217,NOTSELECTED,District of Columbia
309,18-24,2,Locals,Graduated,971485,NOTSELECTED,District of Columbia
310,25-44,2,Locals,Graduated,663552,NOTSELECTED,District of Columbia
311,45+,2,Locals,Graduated,150201,NOTSELECTED,District of Columbia
312,18-24,1,Locals,No Degree,711217,NOTSELECTED,District of Columbia
313,25-44,1,Locals,No Degree,312943,NOTSELECTED,District of Columbia
314,45+,1,Locals,No Degree,559871,NOTSELECTED,District of Columbia
315,18-24,2,Locals,No Degree,380486,NOTSELECTED,District of Columbia
316,25-44,2,Locals,No Degree,298649,NOTSELECTED,District of Columbia
317,45+,2,Locals,No Degree,955689,NOTSELECTED,District of Columbia
318,18-24,1,Locals,High School,177186,NOTSELECTED,District of Columbia
319,25-44,1,Locals,High School,950285,NOTSELECTED,District of Columbia
320,45+,1,Locals,High School,727492,NOTSELECTED,District of Columbia
321,18-24,2,Locals,High School,451217,NOTSELECTED,District of Columbia
322,25-44,2,Locals,High School,167031,NOTSELECTED,District of Columbia
323,45+,2,Locals,High School,518230,NOTSELECTED,District of Columbia
324,18-24,1,Expats,Graduated,106305,NOTSELECTED,Florida
325,25-44,1,Expats,Graduated,982681,NOTSELECTED,Florida
326,45+,1,Expats,Graduated,567199,NOTSELECTED,Florida
327,18-24,2,Expats,Graduated,186630,NOTSELECTED,Florida
328,25-44,2,Expats,Graduated,396583,NOTSELECTED,Florida
329,45+,2,Expats,Graduated,353270,NOTSELECTED,Florida
330,18-24,1,Expats,No Degree,307856,NOTSELECTED,Florida
331,25-44,1,Expats,No Degree,102435,NOTSELECTED,Florida
332,45+,1,Expats,No Degree,48363,NOTSELECTED,Florida
333,18-24,2,Expats,No Degree,140354,NOTSELECTED,Florida
334,25-44,2,Expats,No Degree,635317,NOTSELECTED,Florida
335,45+,2,Expats,No Degree,289219,NOTSELECTED,Florida
336,18-24,1,Expats,High School,804628,NOTSELECTED,Florida
337,25-44,1,Expats,High School,311368,NOTSELECTED,Florida
338,45+,1,Expats,High School,71631,NOTSELECTED,Florida
339,18-24,2,Expats,High School,391545,NOTSELECTED,Florida
340,25-44,2,Expats,High School,216385,NOTSELECTED,Florida
341,45+,2,Expats,High School,318866,NOTSELECTED,Florida
342,18-24,1,Locals,Graduated,743125,NOTSELECTED,Florida
343,25-44,1,Locals,Graduated,557875,NOTSELECTED,Florida
344,45+,1,Locals,Graduated,309789,NOTSELECTED,Florida
345,18-24,2,Locals,Graduated,872549,NOTSELECTED,Florida
346,25-44,2,Locals,Graduated,52123,NOTSELECTED,Florida
347,45+,2,Locals,Graduated,593237,NOTSELECTED,Florida
348,18-24,1,Locals,No Degree,770477,NOTSELECTED,Florida
349,25-44,1,Locals,No Degree,98930,NOTSELECTED,Florida
350,45+,1,Locals,No Degree,297371,NOTSELECTED,Florida
351,18-24,2,Locals,No Degree,349407,NOTSELECTED,Florida
352,25-44,2,Locals,No Degree,95639,NOTSELECTED,Florida
353,45+,2,Locals,No Degree,904972,NOTSELECTED,Florida
354,18-24,1,Locals,High School,846118,NOTSELECTED,Florida
355,25-44,1,Locals,High School,491723,NOTSELECTED,Florida
356,45+,1,Locals,High School,694610,NOTSELECTED,Florida
357,18-24,2,Locals,High School,14402,NOTSELECTED,Florida
358,25-44,2,Locals,High School,913451,NOTSELECTED,Florida
359,45+,2,Locals,High School,604130,NOTSELECTED,Florida
360,18-24,1,Expats,Graduated,465112,NOTSELECTED,Georgia
361,25-44,1,Expats,Graduated,869169,NOTSELECTED,Georgia
362,45+,1,Expats,Graduated,355876,NOTSELECTED,Georgia
363,18-24,2,Expats,Graduated,309073,NOTSELECTED,Georgia
364,25-44,2,Expats,Graduated,342973,NOTSELECTED,Georgia
365,45+,2,Expats,Graduated,395215,NOTSELECTED,Georgia
366,18-24,1,Expats,No Degree,508147,NOTSELECTED,Georgia
367,25-44,1,Expats,No Degree,784983,NOTSELECTED,Georgia
368,45+,1,Expats,No Degree,614866,NOTSELECTED,Georgia
369,18-24,2,Expats,No Degree,603078,NOTSELECTED,Georgia
370,25-44,2,Expats,No Degree,978468,NOTSELECTED,Georgia
371,45+,2,Expats,No Degree,737328,NOTSELECTED,Georgia
372,18-24,1,Expats,High School,981044,NOTSELECTED,Georgia
373,25-44,1,Expats,High School,69775,NOTSELECTED,Georgia
374,45+,1,Expats,High School,429111,NOTSELECTED,Georgia
375,18-24,2,Expats,High School,643580,NOTSELECTED,Georgia
376,25-44,2,Expats,High School,478304,NOTSELECTED,Georgia
377,45+,2,Expats,High School,223347,NOTSELECTED,Georgia
378,18-24,1,Locals,Graduated,176109,NOTSELECTED,Georgia
379,25-44,1,Locals,Graduated,708099,NOTSELECTED,Georgia
380,45+,1,Locals,Graduated,214762,NOTSELECTED,Georgia
381,18-24,2,Locals,Graduated,715829,NOTSELECTED,Georgia
382,25-44,2,Locals,Graduated,197453,NOTSELECTED,Georgia
383,45+,2,Locals,Graduated,201340,NOTSELECTED,Georgia
384,18-24,1,Locals,No Degree,943756,NOTSELECTED,Georgia
385,25-44,1,Locals,No Degree,313221,NOTSELECTED,Georgia
386,45+,1,Locals,No Degree,144713,NOTSELECTED,Georgia
387,18-24,2,Locals,No Degree,23516,NOTSELECTED,Georgia
388,25-44,2,Locals,No Degree,814736,NOTSELECTED,Georgia
389,45+,2,Locals,No Degree,49971,NOTSELECTED,Georgia
390,18-24,1,Locals,High School,291576,NOTSELECTED,Georgia
391,25-44,1,Locals,High School,833223,NOTSELECTED,Georgia
392,45+,1,Locals,High School,717544,NOTSELECTED,Georgia
393,18-24,2,Locals,High School,980742,NOTSELECTED,Georgia
394,25-44,2,Locals,High School,38484,NOTSELECTED,Georgia
395,45+,2,Locals,High School,849910,NOTSELECTED,Georgia
396,18-24,1,Expats,Graduated,309826,NOTSELECTED,Hawaii
397,25-44,1,Expats,Graduated,795533,NOTSELECTED,Hawaii
398,45+,1,Expats,Graduated,552114,NOTSELECTED,Hawaii
399,18-24,2,Expats,Graduated,723526,NOTSELECTED,Hawaii
400,25-44,2,Expats,Graduated,534771,NOTSELECTED,Hawaii
401,45+,2,Expats,Graduated,928600,NOTSELECTED,Hawaii
402,18-24,1,Expats,No Degree,563361,NOTSELECTED,Hawaii
403,25-44,1,Expats,No Degree,496974,NOTSELECTED,Hawaii
404,45+,1,Expats,No Degree,688644,NOTSELECTED,Hawaii
405,18-24,2,Expats,No Degree,650539,NOTSELECTED,Hawaii
406,25-44,2,Expats,No Degree,213108,NOTSELECTED,Hawaii
407,45+,2,Expats,No Degree,302319,NOTSELECTED,Hawaii
408,18-24,1,Expats,High School,702743,NOTSELECTED,Hawaii
409,25-44,1,Expats,High School,676057,NOTSELECTED,Hawaii
410,45+,1,Expats,High School,56916,NOTSELECTED,Hawaii
411,18-24,2,Expats,High School,285685,NOTSELECTED,Hawaii
412,25-44,2,Expats,High School,256862,NOTSELECTED,Hawaii
413,45+,2,Expats,High School,495687,NOTSELECTED,Hawaii
414,18-24,1,Locals,Graduated,199631,NOTSELECTED,Hawaii
415,25-44,1,Locals,Graduated,548719,NOTSELECTED,Hawaii
416,45+,1,Locals,Graduated,618418,NOTSELECTED,Hawaii
417,18-24,2,Locals,Graduated,233447,NOTSELECTED,Hawaii
418,25-44,2,Locals,Graduated,986665,NOTSELECTED,Hawaii
419,45+,2,Locals,Graduated,802623,NOTSELECTED,Hawaii
420,18-24,1,Locals,No Degree,293574,NOTSELECTED,Hawaii
