,ages_ranges,genders,behavior,scholarities,audience,topic,country_code
13006,25-44,2,Expats,No Degree,339361,Bomb,California
13007,45+,2,Expats,No Degree,208169,Bomb,California
13008,18-24,1,Expats,High School,887256,Bomb,California
13009,25-44,1,Expats,High School,133863,Bomb,California
13010,45+,1,Expats,High School,334087,Bomb,California
13011,18-24,2,Expats,High School,23037,Bomb,California
13012,25-44,2,Expats,High School,652576,Bomb,California
13013,45+,2,Expats,High School,608612,Bomb,California
13014,18-24,1,Locals,Graduated,106482,Bomb,California
13015,25-44,1,Locals,Graduated,512960,Bomb,California
13016,45+,1,Locals,Graduated,719911,Bomb,California
13017,18-24,2,Locals,Graduated,600419,Bomb,California
13018,25-44,2,Locals,Graduated,505213,Bomb,California
13019,45+,2,Locals,Graduated,557519,Bomb,California
13020,18-24,1,Locals,No Degree,253263,Bomb,California
13021,25-44,1,Locals,No Degree,427317,Bomb,California
13022,45+,1,Locals,No Degree,124521,Bomb,California
13023,18-24,2,Locals,No Degree,432200,Bomb,California
13024,25-44,2,Locals,No Degree,259457,Bomb,California
13025,45+,2,Locals,No Degree,399577,Bomb,California
13026,18-24,1,Locals,High School,748822,Bomb,California
13027,25-44,1,Locals,High School,829098,Bomb,California
13028,45+,1,Locals,High School,623916,Bomb,California
13029,18-24,2,Locals,High School,114788,Bomb,California
13030,25-44,2,Locals,High School,766290,Bomb,California
13031,45+,2,Locals,High School,383711,Bomb,California
13032,18-24,1,Expats,Graduated,337422,Bomb,Colorado
13033,25-44,1,Expats,Graduated,602160,Bomb,Colorado
13034,45+,1,Expats,Graduated,604295,Bomb,Colorado
13035,18-24,2,Expats,Graduated,760997,Bomb,Colorado
13036,25-44,2,Expats,Graduated,881384,Bomb,Colorado
13037,45+,2,Expats,Graduated,175343,Bomb,Colorado
13038,18-24,1,Expats,No Degree,498800,Bomb,Colorado
13039,25-44,1,Expats,No Degree,965914,Bomb,Colorado
13040,45+,1,Expats,No Degree,100791,Bomb,Colorado
13041,18-24,2,Expats,No Degree,847081,Bomb,Colorado
13042,25-44,2,Expats,No Degree,595312,Bomb,Colorado
13043,45+,2,Expats,No Degree,66617,Bomb,Colorado
13044,18-24,1,Expats,High School,100058,Bomb,Colorado
13045,25-44,1,Expats,High School,777173,Bomb,Colorado
13046,45+,1,Expats,High School,240338,Bomb,Colorado
13047,18-24,2,Expats,High School,564580,Bomb,Colorado
13048,25-44,2,Expats,High School,72987,Bomb,Colorado
13049,45+,2,Expats,High School,724533,Bomb,Colorado
13050,18-24,1,Locals,Graduated,332021,Bomb,Colorado
13051,25-44,1,Locals,Graduated,613129,Bomb,Colorado
13052,45+,1,Locals,Graduated,125800,Bomb,Colorado
13053,18-24,2,Locals,Graduated,115884,Bomb,Colorado
13054,25-44,2,Locals,Graduated,334174,Bomb,Colorado
13055,45+,2,Locals,Graduated,656035,Bomb,Colorado
13056,18-24,1,Locals,No Degree,454424,Bomb,Colorado
13057,25-44,1,Locals,No Degree,884538,Bomb,Colorado
13058,45+,1,Locals,No Degree,952502,Bomb,Colorado
13059,18-24,2,Locals,No Degree,149995,Bomb,Colorado
13060,25-44,2,Locals,No Degree,721244,Bomb,Colorado
13061,45+,2,Locals,No Degree,411080,Bomb,Colorado
13062,18-24,1,Locals,High School,152898,Bomb,Colorado
13063,25-44,1,Locals,High School,623060,Bomb,Colorado
13064,45+,1,Locals,High School,336289,Bomb,Colorado
13065,18-24,2,Locals,High School,877316,Bomb,Colorado
13066,25-44,2,Locals,High School,839993,Bomb,Colorado
13067,45+,2,Locals,High School,914097,Bomb,Colorado
13068,18-24,1,Expats,Graduated,319233,Bomb,Connecticut
13069,25-44,1,Expats,Graduated,684222,Bomb,Connecticut
13070,45+,1,Expats,Graduated,85603,Bomb,Connecticut
13071,18-24,2,Expats,Graduated,575241,Bomb,Connecticut
13072,25-44,2,Expats,Graduated,566972,Bomb,Connecticut
13073,45+,2,Expats,Graduated,759347,Bomb,Connecticut
13074,18-24,1,Expats,No Degree,139222,Bomb,Connecticut
13075,25-44,1,Expats,No Degree,295685,Bomb,Connecticut
13076,45+,1,Expats,No Degree,960546,Bomb,Connecticut
13077,18-24,2,Expats,No Degree,189536,Bomb,Connecticut
13078,25-44,2,Expats,No Degree,230942,Bomb,Connecticut
13079,45+,2,Expats,No Degree,98244,Bomb,Connecticut
13080,18-24,1,Expats,High School,417408,Bomb,Connecticut
13081,25-44,1,Expats,High School,134366,Bomb,Connecticut
13082,45+,1,Expats,High School,94173,Bomb,Connecticut
13083,18-24,2,Expats,High School,835538,Bomb,Connecticut
13084,25-44,2,Expats,High School,862000,Bomb,Connecticut
13085,45+,2,Expats,High School,40757,Bomb,Connecticut
13086,18-24,1,Locals,Graduated,714373,Bomb,Connecticut
13087,25-44,1,Locals,Graduated,99914,Bomb,Connecticut
13088,45+,1,Locals,Graduated,41934,Bomb,Connecticut
13089,18-24,2,Locals,Graduated,629688,Bomb,Connecticut
13090,25-44,2,Locals,Graduated,505575,Bomb,Connecticut
13091,45+,2,Locals,Graduated,868629,Bomb,Connecticut
13092,18-24,1,Locals,No Degree,803304,Bomb,Connecticut
13093,25-44,1,Locals,No Degree,263854,Bomb,Connecticut
13094,45+,1,Locals,No Degree,450037,Bomb,Connecticut
13095,18-24,2,Locals,No Degree,394988,Bomb,Connecticut
13096,25-44,2,Locals,No Degree,343389,Bomb,Connecticut
13097,45+,2,Locals,No Degree,936940,Bomb,Connecticut
13098,18-24,1,Locals,High School,698218,Bomb,Connecticut
13099,25-44,1,Locals,High School,238813,Bomb,Connecticut
13100,45+,1,Locals,High School,868428,Bomb,Connecticut
13101,18-24,2,Locals,High School,642226,Bomb,Connecticut
13102,25-44,2,Locals,High School,750045,Bomb,Connecticut
13103,45+,2,Locals,High School,858085,Bomb,Connecticut
13104,18-24,1,Expats,Graduated,249565,Bomb,Delaware
13105,25-44,1,Expats,Graduated,728717,Bomb,Delaware
13106,45+,1,Expats,Graduated,998349,Bomb,Delaware
13107,18-24,2,Expats,Graduated,67836,Bomb,Delaware
13108,25-44,2,Expats,Graduated,524126,Bomb,Delaware
13109,45+,2,Expats,Graduated,417616,Bomb,Delaware
13110,18-24,1,Expats,No Degree,659836,Bomb,Delaware
13111,25-44,1,Expats,No Degree,63323,Bomb,Delaware
13112,45+,1,Expats,No Degree,953669,Bomb,Delaware
13113,18-24,2,Expats,No Degree,980158,Bomb,Delaware
13114,25-44,2,Expats,No Degree,379320,Bomb,Delaware
13115,45+,2,Expats,No Degree,598106,Bomb,Delaware
13116,18-24,1,Expats,High School,332128,Bomb,Delaware
13117,25-44,1,Expats,High School,160211,Bomb,Delaware
13118,45+,1,Expats,High School,386185,Bomb,Delaware
13119,18-24,2,Expats,High School,892959,Bomb,Delaware
13120,25-44,2,Expats,High School,919898,Bomb,Delaware
13121,45+,2,Expats,High School,872573,Bomb,Delaware
13122,18-24,1,Locals,Graduated,688130,Bomb,Delaware
13123,25-44,1,Locals,Graduated,107399,Bomb,Delaware
13124,45+,1,Locals,Graduated,459842,Bomb,Delaware
13125,18-24,2,Locals,Graduated,665333,Bomb,Delaware
13126,25-44,2,Locals,Graduated,710049,Bomb,Delaware
13127,45+,2,Locals,Graduated,520977,Bomb,Delaware
13128,18-24,1,Locals,No Degree,259329,Bomb,Delaware
13129,25-44,1,Locals,No Degree,541087,Bomb,Delaware
13130,45+,1,Locals,No Degree,320947,Bomb,Delaware
13131,18-24,2,Locals,No Degree,640517,Bomb,Delaware
13132,25-44,2,Locals,No Degree,516094,Bomb,Delaware
13133,45+,2,Locals,No Degree,150031,Bomb,Delaware
13134,18-24,1,Locals,High School,913105,Bomb,Delaware
13135,25-44,1,Locals,High School,192149,Bomb,Delaware
13136,45+,1,Locals,High School,684193,Bomb,Delaware
13137,18-24,2,Locals,High School,955454,Bomb,Delaware
13138,25-44,2,Locals,High School,45061,Bomb,Delaware
13139,45+,2,Locals,High School,881966,Bomb,Delaware
13140,18-24,1,Expats,Graduated,145825,Bomb,District of Columbia
13141,25-44,1,Expats,Graduated,475645,Bomb,District of Columbia
13142,45+,1,Expats,Graduated,944365,Bomb,District of Columbia
13143,18-24,2,Expats,Graduated,44736,Bomb,District of Columbia
13144,25-44,2,Expats,Graduated,367445,Bomb,District of Columbia
13145,45+,2,Expats,Graduated,284301,Bomb,District of Columbia
13146,18-24,1,Expats,No Degree,768060,Bomb,District of Columbia
13147,25-44,1,Expats,No Degree,31358,Bomb,District of Columbia
13148,45+,1,Expats,No Degree,592733,Bomb,District of Columbia
13149,18-24,2,Expats,No Degree,467944,Bomb,District of Columbia
13150,25-44,2,Expats,No Degree,451224,Bomb,District of Columbia
13151,45+,2,Expats,No Degree,665775,Bomb,District of Columbia
13152,18-24,1,Expats,High School,542533,Bomb,District of Columbia
13153,25-44,1,Expats,High School,779324,Bomb,District of Columbia
13154,45+,1,Expats,High School,274010,Bomb,District of Columbia
13155,18-24,2,Expats,High School,482414,Bomb,District of Columbia
13156,25-44,2,Expats,High School,513203,Bomb,District of Columbia
13157,45+,2,Expats,High School,171764,Bomb,District of Columbia
13158,18-24,1,Locals,Graduated,217753,Bomb,District of Columbia
13159,25-44,1,Locals,Graduated,166871,Bomb,District of Columbia
13160,45+,1,Locals,Graduated,227239,Bomb,District of Columbia
13161,18-24,2,Locals,Graduated,890191,Bomb,District of Columbia
13162,25-44,2,Locals,Graduated,553408,Bomb,District of Columbia
13163,45+,2,Locals,Graduated,375745,Bomb,District of Columbia
13164,18-24,1,Locals,No Degree,347271,Bomb,District of Columbia
13165,25-44,1,Locals,No Degree,760592,Bomb,District of Columbia
13166,45+,1,Locals,No Degree,79775,Bomb,District of Columbia
13167,18-24,2,Locals,No Degree,779943,Bomb,District of Columbia
13168,25-44,2,Locals,No Degree,232373,Bomb,District of Columbia
13169,45+,2,Locals,No Degree,101184,Bomb,District of Columbia
13170,18-24,1,Locals,High School,659642,Bomb,District of Columbia
13171,25-44,1,Locals,High School,866064,Bomb,District of Columbia
13172,45+,1,Locals,High School,984817,Bomb,District of Columbia
13173,18-24,2,Locals,High School,518353,Bomb,District of Columbia
13174,25-44,2,Locals,High School,350709,Bomb,District of Columbia
13175,45+,2,Locals,High School,343111,Bomb,District of Columbia
13176,18-24,1,Expats,Graduated,918243,Bomb,Florida
13177,25-44,1,Expats,Graduated,791698,Bomb,Florida
13178,45+,1,Expats,Graduated,311425,Bomb,Florida
13179,18-24,2,Expats,Graduated,989173,Bomb,Florida
13180,25-44,2,Expats,Graduated,322105,Bomb,Florida
13181,45+,2,Expats,Graduated,88456,Bomb,Florida
13182,18-24,1,Expats,No Degree,233304,Bomb,Florida
13183,25-44,1,Expats,No Degree,955513,Bomb,Florida
13184,45+,1,Expats,No Degree,121088,Bomb,Florida
13185,18-24,2,Expats,No Degree,385483,Bomb,Florida
13186,25-44,2,Expats,No Degree,456644,Bomb,Florida
13187,45+,2,Expats,No Degree,325633,Bomb,Florida
13188,18-24,1,Expats,High School,477534,Bomb,Florida
13189,25-44,1,Expats,High School,901395,Bomb,Florida
13190,45+,1,Expats,High School,252458,Bomb,Florida
13191,18-24,2,Expats,High School,965186,Bomb,Florida
13192,25-44,2,Expats,High School,890675,Bomb,Florida
13193,45+,2,Expats,High School,101336,Bomb,Florida
13194,18-24,1,Locals,Graduated,788223,Bomb,Florida
13195,25-44,1,Locals,Graduated,28496,Bomb,Florida
13196,45+,1,Locals,Graduated,813703,Bomb,Florida
13197,18-24,2,Locals,Graduated,461412,Bomb,Florida
13198,25-44,2,Locals,Graduated,226873,Bomb,Florida
13199,45+,2,Locals,Graduated,699073,Bomb,Florida
13200,18-24,1,Locals,No Degree,782499,Bomb,Florida
13201,25-44,1,Locals,No Degree,912196,Bomb,Florida
13202,45+,1,Locals,No Degree,898273,Bomb,Florida
13203,18-24,2,Locals,No Degree,628549,Bomb,Florida
13204,25-44,2,Locals,No Degree,117695,Bomb,Florida
13205,45+,2,Locals,No Degree,813422,Bomb,Florida
13206,18-24,1,Locals,High School,62809,Bomb,Florida
13207,25-44,1,Locals,High School,486087,Bomb,Florida
13208,45+,1,Locals,High School,878245,Bomb,Florida
13209,18-24,2,Locals,High School,885372,Bomb,Florida
13210,25-44,2,Locals,High School,766328,Bomb,Florida
13211,45+,2,Locals,High School,892950,Bomb,Florida
13212,18-24,1,Expats,Graduated,245014,Bomb,Georgia
13213,25-44,1,Expats,Graduated,949703,Bomb,Georgia
13214,45+,1,Expats,Graduated,208042,Bomb,Georgia
13215,18-24,2,Expats,Graduated,238562,Bomb,Georgia
13216,25-44,2,Expats,Graduated,878439,Bomb,Georgia
13217,45+,2,Expats,Graduated,191625,Bomb,Georgia
13218,18-24,1,Expats,No Degree,826756,Bomb,Georgia
13219,25-44,1,Expats,No Degree,898418,Bomb,Georgia
13220,45+,1,Expats,No Degree,359426,Bomb,Georgia
13221,18-24,2,Expats,No Degree,582742,Bomb,Georgia
13222,25-44,2,Expats,No Degree,751103,Bomb,Georgia
13223,45+,2,Expats,No Degree,662316,Bomb,Georgia
13224,18-24,1,Expats,High School,346917,Bomb,Georgia
13225,25-44,1,Expats,High School,624257,Bomb,Georgia
13226,45+,1,Expats,High School,189376,Bomb,Georgia
13227,18-24,2,Expats,High School,975319,Bomb,Georgia
13228,25-44,2,Expats,High School,946738,Bomb,Georgia
13229,45+,2,Expats,High School,37144,Bomb,Georgia
13230,18-24,1,Locals,Graduated,575415,Bomb,Georgia
13231,25-44,1,Locals,Graduated,12179,Bomb,Georgia
13232,45+,1,Locals,Graduated,545010,Bomb,Georgia
13233,18-24,2,Locals,Graduated,921690,Bomb,Georgia
13234,25-44,2,Locals,Graduated,537229,Bomb,Georgia
13235,45+,2,Locals,Graduated,176299,Bomb,Georgia
13236,18-24,1,Locals,No Degree,620279,Bomb,Georgia
13237,25-44,1,Locals,No Degree,163718,Bomb,Georgia
13238,45+,1,Locals,No Degree,109737,Bomb,Georgia
13239,18-24,2,Locals,No Degree,264324,Bomb,Georgia
13240,25-44,2,Locals,No Degree,126938,Bomb,Georgia
13241,45+,2,Locals,No Degree,656533,Bomb,Georgia
13242,18-24,1,Locals,High School,43853,Bomb,Georgia
13243,25-44,1,Locals,High School,132743,Bomb,Georgia
13244,45+,1,Locals,High School,381402,Bomb,Georgia
13245,18-24,2,Locals,High School,542435,Bomb,Georgia
13246,25-44,2,Locals,High School,215857,Bomb,Georgia
13247,45+,2,Locals,High School,932578,Bomb,Georgia
13248,18-24,1,Expats,Graduated,145478,Bomb,Hawaii
13249,25-44,1,Expats,Graduated,595073,Bomb,Hawaii
13250,45+,1,Expats,Graduated,774616,Bomb,Hawaii
13251,18-24,2,Expats,Graduated,834303,Bomb,Hawaii
13252,25-44,2,Expats,Graduated,619246,Bomb,Hawaii
13253,45+,2,Expats,Graduated,380695,Bomb,Hawaii
13254,18-24,1,Expats,No Degree,880014,Bomb,Hawaii
13255,25-44,1,Expats,No Degree,937178,Bomb,Hawaii
13256,45+,1,Expats,No Degree,630028,Bomb,Hawaii
13257,18-24,2,Expats,No Degree,712165,Bomb,Hawaii
13258,25-44,2,Expats,No Degree,153326,Bomb,Hawaii
13259,45+,2,Expats,No Degree,110695,Bomb,Hawaii
13260,18-24,1,Expats,High School,174496,Bomb,Hawaii
13261,25-44,1,Expats,High School,501991,Bomb,Hawaii
13262,45+,1,Expats,High School,589025,Bomb,Hawaii
13263,18-24,2,Expats,High School,353433,Bomb,Hawaii
13264,25-44,2,Expats,High School,148763,Bomb,Hawaii
13265,45+,2,Expats,High School,245366,Bomb,Hawaii
13266,18-24,1,Locals,Graduated,46743,Bomb,Hawaii
13267,25-44,1,Locals,Graduated,935275,Bomb,Hawaii
13268,45+,1,Locals,Graduated,60186,Bomb,Hawaii
13269,18-24,2,Locals,Graduated,109259,Bomb,Hawaii
13270,25-44,2,Locals,Graduated,67983,Bomb,Hawaii
13271,45+,2,Locals,Graduated,526901,Bomb,Hawaii
13272,18-24,1,Locals,No Degree,28348,Bomb,Hawaii
13273,25-44,1,Locals,No Degree,376827,Bomb,Hawaii
13274,45+,1,Locals,No Degree,887268,Bomb,Hawaii
13275,18-24,2,Locals,No Degree,864806,Bomb,Hawaii
13276,25-44,2,Locals,No Degree,626700,Bomb,Hawaii
13277,45+,2,Locals,No Degree,569278,Bomb,Hawaii
13278,18-24,1,Locals,High School,878472,Bomb,Hawaii
13279,25-44,1,Locals,High School,299331,Bomb,Hawaii
13280,45+,1,Locals,High School,917955,Bomb,Hawaii
13281,18-24,2,Locals,High School,142430,Bomb,Hawaii
13282,25-44,2,Locals,High School,425535,Bomb,Hawaii
13283,45+,2,Locals,High School,558343,Bomb,Hawaii
13284,18-24,1,Expats,Graduated,172970,Bomb,Idaho
13285,25-44,1,Expats,Graduated,380031,Bomb,Idaho
13286,45+,1,Expats,Graduated,299833,Bomb,Idaho
13287,18-24,2,Expats,Graduated,978074,Bomb,Idaho
13288,25-44,2,Expats,Graduated,698355,Bomb,Idaho
13289,45+,2,Expats,Graduated,984515,Bomb,Idaho
13290,18-24,1,Expats,No Degree,533378,Bomb,Idaho
13291,25-44,1,Expats,No Degree,44205,Bomb,Idaho
13292,45+,1,Expats,No Degree,203140,Bomb,Idaho
13293,18-24,2,Expats,No Degree,503426,Bomb,Idaho
13294,25-44,2,Expats,No Degree,223173,Bomb,Idaho
13295,45+,2,Expats,No Degree,804013,Bomb,Idaho
13296,18-24,1,Expats,High School,113262,Bomb,Idaho
13297,25-44,1,Expats,High School,360381,Bomb,Idaho
13298,45+,1,Expats,High School,129990,Bomb,Idaho
13299,18-24,2,Expats,High School,270093,Bomb,Idaho
13300,25-44,2,Expats,High School,916911,Bomb,Idaho
13301,45+,2,Expats,High School,977593,Bomb,Idaho
13302,18-24,1,Locals,Graduated,480514,Bomb,Idaho
13303,25-44,1,Locals,Graduated,682841,Bomb,Idaho
13304,45+,1,Locals,Graduated,974544,Bomb,Idaho
13305,18-24,2,Locals,Graduated,459004,Bomb,Idaho
13306,25-44,2,Locals,Graduated,377149,Bomb,Idaho
13307,45+,2,Locals,Graduated,568789,Bomb,Idaho
13308,18-24,1,Locals,No Degree,252867,Bomb,Idaho
13309,25-44,1,Locals,No Degree,929625,Bomb,Idaho
13310,45+,1,Locals,No Degree,202284,Bomb,Idaho
13311,18-24,2,Locals,No Degree,308680,Bomb,Idaho
13312,25-44,2,Locals,No Degree,249655,Bomb,Idaho
13313,45+,2,Locals,No Degree,340621,Bomb,Idaho
13314,18-24,1,Locals,High School,979526,Bomb,Idaho
